,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9544314893143366,0.9638830142475512,0.955852070347284,0.9185538178984862
Precision_0,0.9777459079434305,0.980291708665552,0.9791806571440671,0.944291538877864
Recall_0,0.9831739335479557,0.9851422315161201,0.9817212144004197,0.9921495542517814
F1_0,0.9804524080821614,0.9827109847530837,0.9804492899909664,0.9676291550570572
Precision_1,0.6034086956521739,0.7495852866931122,0.7061291379875451,1.0
Recall_1,0.6164889836531627,0.7386638237384506,0.7656005685856432,0.0
F1_1,0.6098787133063808,0.7440844818328262,0.7346632566069906,0.0
Precision_2,0.7274231678486998,0.8447233844723384,0.7512941176470588,1.0
Recall_2,0.625279414753099,0.73846779109937,0.6488518593781751,0.0
F1_2,0.6724948093104579,0.7880299251870324,0.696325373459819,0.0
Precision_3,0.7257830958006249,0.7385957680681506,0.6440579710144928,1.0
Recall_3,0.6471187822777928,0.730565371024735,0.6039684696928513,0.0
F1_3,0.6841972913747889,0.7345586225744739,0.6233693365128349,0.0
Precision_4,0.6604409857328145,0.7536281256387545,0.6572281125007936,0.228554846198491
Recall_4,0.6479195826441023,0.7037154854307164,0.6586079653899988,0.3758111719048225
F1_4,0.65412036739675,0.7278170751768382,0.6579173154533032,0.2842431970743209
Avg_F1,0.7202287178941077,0.795440217904851,0.7385449144047829,0.2503744704262756
