,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9740218776550552,0.9671500637213254,0.9652692225998301,0.9743946474086661
Precision_0,0.9746491194503261,0.9754471237056099,0.9766903655125025,0.9743946474086661
Recall_0,0.999385824368658,0.9917492288744292,0.9891873480909874,1.0
F1_0,0.9868624836272094,0.9835306287285911,0.9828991354669726,0.987031289501853
Precision_1,0.1861152141802068,0.10188378880339613,0.16375656890998475,1.0
Recall_1,0.01114353940037145,0.03396126293446537,0.08543380206951447,0.0
F1_1,0.02102803738317757,0.050941894401698065,0.11228641171684296,0.0
Precision_2,0.21348314606741572,0.07864002076304179,0.08491885842193621,1.0
Recall_2,0.0016717993840739112,0.02666080070391553,0.05340959084909811,0.0
F1_2,0.0033176182992840928,0.039821264292285455,0.06557554151137039,0.0
Precision_3,0.33659730722154224,0.0963111591294953,0.08873151426786086,1.0
Recall_3,0.02137582588418189,0.04850369218810727,0.03311309755149631,0.0
F1_3,0.04019880134483263,0.06451612903225806,0.0482282350277369,0.0
Precision_4,0.07692307692307693,0.05388180764774044,0.09531408675467866,1.0
Recall_4,0.00039422849483560673,0.01466530000788457,0.05180162422139872,0.0
F1_4,0.0007844367743959837,0.02305546947629377,0.06712300776460972,0.0
Avg_F1,0.21043827548577992,0.23237307718622527,0.25522246629750656,0.1974062579003706
