,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.8661819135048053,0.8664970001666574,0.8680125409699461,0.8772950113882562
Precision_0,0.9051549813684867,0.9120958706597017,0.915898509824508,0.8772950113882562
Recall_0,0.9659186702285545,0.9544879786286732,0.9597922232116355,1.0
F1_0,0.9345501661123208,0.9328105396748655,0.93733178023197,0.9346373436953824
Precision_1,0.2917735590901317,0.37447398843930635,0.40983231707317075,1.0
Recall_1,0.19321045329709222,0.22928168974206517,0.30448200685183613,0.0
F1_1,0.23247653601785137,0.28441978083731384,0.3493883916242954,0.0
Precision_2,0.28375,0.35927333071313156,0.26739147877718045,1.0
Recall_2,0.12295858949706145,0.22281504753134904,0.1805107927308182,0.0
F1_2,0.1715700168168849,0.27504931296178664,0.21552490743585184,0.0
Precision_3,0.3161445157942531,0.3926863700532811,0.2930296181753301,1.0
Recall_3,0.1359781274411338,0.24057024885615444,0.13745675705836402,0.0
F1_3,0.1901640623475937,0.29835821670155527,0.1871320597060276,0.0
Precision_4,0.28888295029396044,0.30857163334050025,0.3045656792399888,1.0
Recall_4,0.1624196165634954,0.25875954083779074,0.22831900955586273,0.0
F1_4,0.20793259983073017,0.2814788179916318,0.2609875483039931,0.0
Avg_F1,0.3473386762250762,0.4144233336334306,0.3900729374604276,0.18692746873907648
