,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9609230890162102,0.9775223588596982,0.9748240113191727,0.9045184984628284
Precision_0,0.9796885388580145,0.9915688085370867,0.9895566381821204,0.9297817891961938
Recall_0,0.9836339158472759,0.9904519417482813,0.990842641441317,0.9977278112497184
F1_0,0.9816572631542146,0.9910100604660027,0.9901992222685495,0.9625572285190772
Precision_1,0.8685696735996178,0.8238004556738192,0.8466800732574424,1.0
Recall_1,0.9024606438803007,0.8589384484470288,0.8359629839739044,0.0
F1_1,0.8851908848257214,0.8410025863116418,0.8412873989759326,0.0
Precision_2,0.8594007359383213,0.8946243751974283,0.8531760050872607,1.0
Recall_2,0.8652377172091382,0.8493605010143777,0.8520772691188145,0.0
F1_2,0.8623093490396027,0.8714050424426707,0.8526262831319452,0.0
Precision_3,0.6921512154840789,0.7923343906205889,0.8358512219441988,1.0
Recall_3,0.6078067243239419,0.8438478272404096,0.7857660812507737,0.0
F1_3,0.6472427301491638,0.8172801863683858,0.8100351887979288,0.0
Precision_4,0.7286894110706912,0.9122620904836194,0.8408643219102898,0.24465288140410715
Recall_4,0.6841489869074909,0.8996446099170756,0.8603209280142772,0.31782027415806396
F1_4,0.7057171196191232,0.9059094183533567,0.8504813615002054,0.2764777130161874
Avg_F1,0.816423469357565,0.8853214587884116,0.8689258909349122,0.24780698830705292
