,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.8970564985328342,0.917019756146919,0.9161644364059496,0.8095719923100273
Precision_0,0.949488481212261,0.9578319327079318,0.957942653809861,0.8307461618975435
Recall_0,0.9708405510998205,0.9712770580219945,0.9760963303924827,0.9956644244892181
F1_0,0.9600458097050076,0.9645076417668565,0.966934293204935,0.9057595322185544
Precision_1,0.6413442801009488,0.7534673578033062,0.76692530553798,1.0
Recall_1,0.6357792063843937,0.6812870126991164,0.7293283085790291,0.0
F1_1,0.6385496183206106,0.715561542683231,0.7476544492419569,0.0
Precision_2,0.6273633066929549,0.7308016581184571,0.7165913017903753,1.0
Recall_2,0.5934128147062742,0.6927867323831091,0.6491274810177168,0.0
F1_2,0.6099159692628913,0.7112866276883099,0.6811931013996401,0.0
Precision_3,0.7345084428499006,0.7361494933543887,0.7155711747895265,1.0
Recall_3,0.6033378179255557,0.716765968351592,0.5935357806393747,0.0
F1_3,0.6624927454670161,0.7263284318499043,0.6488653873091469,0.0
Precision_4,0.6232177725380392,0.7270901416122004,0.706131485224757,0.24758338413306627
Recall_4,0.5438179129428407,0.6866520928438243,0.7075162348100045,0.1827943162090915
F1_4,0.5808168380573057,0.7062927813233689,0.7068231817962841,0.21031217635744934
Avg_F1,0.6903641961625662,0.7647954050623341,0.7502940825903927,0.22321434171520074
