,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9609562779485746,0.9776437604807154,0.9748829653437675,0.9045184984628284
Precision_0,0.9798288158941989,0.991446985578597,0.9894875943118936,0.9297817891961938
Recall_0,0.9835259017353781,0.9906066646653241,0.990952601753429,0.9977278112497184
F1_0,0.9816738779247602,0.9910266469887307,0.9902195561716125,0.9625572285190772
Precision_1,0.8733664356401504,0.8257007433676601,0.8443943702273011,1.0
Recall_1,0.8980463764005105,0.8585484328464048,0.8370443908665437,0.0
F1_1,0.8855344812516388,0.8418042760298975,0.8407033162697529,0.0
Precision_2,0.8553637184742583,0.8908586035050295,0.8544858156028369,1.0
Recall_2,0.8687483461233131,0.8546176237099762,0.8501896445267707,0.0
F1_2,0.8620040785247294,0.8723618814377296,0.8523323163991687,0.0
Precision_3,0.6918407140129053,0.7992855698591359,0.8413965749397865,1.0
Recall_3,0.608708724642295,0.8389664137528519,0.7846695318441484,0.0
F1_3,0.6476177931657384,0.8186454279526099,0.8120435618193466,0.0
Precision_4,0.7272284224377407,0.9131195699731233,0.8406017071411397,0.24465288140410715
Recall_4,0.6887182879736611,0.8990292158340898,0.8605824704995462,0.31782027415806396
F1_4,0.7074496665507759,0.9060196131633009,0.8504747497016185,0.2764777130161874
Avg_F1,0.8168559794835286,0.8859715691144536,0.8691547000722999,0.24780698830705292
