,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.8888969840521839,0.9151954568565689,0.9141502765445572,0.8047597751680349
Precision_0,0.9493594911375877,0.9618128273674738,0.9590938366678864,0.8257982418991382
Recall_0,0.9606337148884029,0.9645311797186419,0.9693447256991299,0.9952286228343648
F1_0,0.9549633285173629,0.9631700855472383,0.9641920361553331,0.902631436076692
Precision_1,0.6157745814666352,0.7142735387094775,0.7477514340639403,1.0
Recall_1,0.6455969036564356,0.7121821960245049,0.7482366756023887,0.0
F1_1,0.6303332013350682,0.7132263342965568,0.747993976136232,0.0
Precision_2,0.596443685211787,0.717306025994486,0.7125371321112673,1.0
Recall_2,0.6055658480823052,0.7178997989672435,0.6750916472860577,0.0
F1_2,0.6009701521730626,0.7176027896530665,0.6933091521471598,0.0
Precision_3,0.6955145723504417,0.728929223041016,0.7085892605016323,1.0
Recall_3,0.620263215824397,0.7255652693480927,0.6194613038145854,0.0
F1_3,0.6557370236462619,0.7272433561198558,0.661034510241492,0.0
Precision_4,0.6315303705767623,0.7458742800366386,0.727476437919688,0.24816190162050583
Recall_4,0.5420939340488505,0.7181679571885558,0.730358157194535,0.17431761786600497
F1_4,0.5834043853863354,0.7317589539337908,0.7289144493924408,0.20478621822029247
Avg_F1,0.6850816182116183,0.7706003039101017,0.7590888248145315,0.2214835308593969
