,layer0,layer1,layer2
Acc,0.9689110824742269,0.949291237113402,0.9498389175257732
Precision_0,0.9927508451538702,0.9757432126302582,0.9847001010699473
Recall_0,0.9741125777990561,0.9695930735930736,0.961936538199646
F1_0,0.9833434020885474,0.9726584213451918,0.9731852234564712
Precision_1,0.6774605879846612,0.6259054111631871,0.5236472092032382
Recall_1,0.8843159065628476,0.6785219399538106,0.736810551558753
F1_1,0.7671893848009651,0.6511524822695036,0.6122042341220423
