,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9517758589382401,0.965335362834001,0.957998140159352,0.9191251320596909
Precision_0,0.9772252940427427,0.980552595340147,0.9792128852282523,0.9441075723006171
Recall_0,0.9803803156547256,0.986197926129946,0.9833735996844127,0.9925857216230867
F1_0,0.9788002624159472,0.9833671585992193,0.9812888320660341,0.9677399089282395
Precision_1,0.5792405580824859,0.7796563799518494,0.7346122421188807,1.0
Recall_1,0.5894835387735996,0.7410932542778385,0.748201314124235,0.0
F1_1,0.5843171624478012,0.7598858757966029,0.7413445103883053,0.0
Precision_2,0.7076623204587174,0.7904535845417795,0.7122567981063449,1.0
Recall_2,0.6764530308786021,0.7710786707910494,0.6695067021218863,0.0
F1_2,0.6917058192445711,0.780645929290247,0.6902204319122748,0.0
Precision_3,0.7144354793417825,0.803977063882967,0.6964470132081967,1.0
Recall_3,0.636846057571965,0.7300125156445557,0.6414518147684606,0.0
F1_3,0.673413209578091,0.7652116112894338,0.6678191073507184,0.0
Precision_4,0.6326747626679817,0.7573957585971001,0.6878195390470591,0.22772501799749514
Recall_4,0.6259987801158889,0.6921774931381519,0.6421012503812138,0.3521195486428789
F1_4,0.6293190667443358,0.7233194967851936,0.6641745727557353,0.2765790529574867
Avg_F1,0.7115111040861493,0.8024860143521394,0.7489694908946135,0.24886379237714523
