,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.8835818164810494,0.903958214112779,0.9058091132191751,0.8267792979926927
Precision_0,0.9442160841835161,0.9514591387186047,0.9512995727006269,0.848424995536944
Recall_0,0.9564247238823254,0.9619070905052841,0.9684965936184287,0.9917564566300732
F1_0,0.9502811933407523,0.9566545890492817,0.9598210600011228,0.9145086929326748
Precision_1,0.5142503565418833,0.6529730279380735,0.6936102701915138,1.0
Recall_1,0.5411435876668493,0.6118773672550561,0.6804195748667985,0.0
F1_1,0.5273543294900565,0.6317575876826209,0.6869516071492991,0.0
Precision_2,0.6103917212981524,0.6625473524707467,0.6436995538762263,1.0
Recall_2,0.5362421165364325,0.6243623815001388,0.5459918289635477,0.0
F1_2,0.5709193950936878,0.6428883579407381,0.5908333905638349,0.0
Precision_3,0.6408841261606169,0.6827914935223661,0.6493247473392362,1.0
Recall_3,0.5584333593141075,0.6531488698363211,0.5658690568978956,0.0
F1_3,0.596824577040659,0.6676413177707844,0.604731164882762,0.0
Precision_4,0.5434165791193428,0.6574396749632517,0.6727857231175041,0.22772501799749514
Recall_4,0.5185009787207173,0.6283702721475026,0.6442113405316664,0.18226305487150343
F1_4,0.530666483563088,0.6425763751563824,0.6581885480885928,0.20247348738924764
Avg_F1,0.6352091957056487,0.7083036455199615,0.7001051541371223,0.22339643606438447
