,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.8842842437384271,0.9101238914335835,0.9094036278140533,0.8070652835980898
Precision_0,0.9378792070078377,0.9490850864074751,0.9497160315056156,0.827849533029181
Recall_0,0.9658968967999377,0.9715035107811464,0.9753438134471369,0.9952917357522302
F1_0,0.9516818850810884,0.9601634569991525,0.9623593347388147,0.9038814630322275
Precision_1,0.5926571211353269,0.7293722369584439,0.7467963021995537,1.0
Recall_1,0.5796567108687569,0.6389577394968398,0.7258334366092453,0.0
F1_1,0.5860848317774575,0.6811778500767948,0.7361656663419539,0.0
Precision_2,0.6190794096978215,0.7200968197404694,0.6953074317018669,1.0
Recall_2,0.5414566687154272,0.6582667486170867,0.5928703134603565,0.0
F1_2,0.577672131147541,0.6877950101146325,0.6400159240951465,0.0
Precision_3,0.6968724109362054,0.7537216314870655,0.7075862561611543,1.0
Recall_3,0.5964896729013386,0.7016517448216766,0.5853795467304908,0.0
F1_3,0.6427854993552085,0.7267552182163188,0.6407076211574845,0.0
Precision_4,0.6140702333254773,0.722041105598866,0.7324763521707495,0.25164640324214793
Recall_4,0.4959078797106966,0.6463646745336886,0.6706001776424312,0.18909402360106586
F1_4,0.5486995893440034,0.6821103374397429,0.7001738842427755,0.21593131927841774
Avg_F1,0.6613847873410598,0.7476003745693283,0.7358844861152349,0.22396255646212904
