,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9563871075567,0.9719579454293354,0.9622691145884916,0.9119664256709914
Precision_0,0.9810342598137964,0.9867059479040824,0.9831263397869952,0.9378958937919997
Recall_0,0.9819163646767118,0.9861396828424294,0.9840705975314025,0.9939732568594861
F1_0,0.9814751140464356,0.9864227341058432,0.9835982420365686,0.9651206820432858
Precision_1,0.645035390619832,0.7966282401545945,0.7654993514915693,1.0
Recall_1,0.676072939055675,0.8288844207169105,0.8184150315468349,0.0
F1_1,0.6601895734597156,0.8124362895005097,0.7910732835170727,0.0
Precision_2,0.7194771420750068,0.8681349512520166,0.7920244505894338,1.0
Recall_2,0.7224932994295925,0.8505944608617965,0.7479898288777403,0.0
F1_2,0.7209820663169084,0.8592752013329631,0.7693775845615524,0.0
Precision_3,0.8423867369546948,0.8388395904436861,0.746513353115727,1.0
Recall_3,0.7460585966574194,0.8315176940253062,0.6808985722985317,0.0
F1_3,0.7913018515860485,0.8351625947194944,0.7121978838600092,0.0
Precision_4,0.6479611402275341,0.8036976970483295,0.7103129355124794,0.2362867431538397
Recall_4,0.6652667497867314,0.8129798543211497,0.7358094363147188,0.37029988844412365
F1_4,0.6564999190545572,0.8083121289228159,0.7228364222401289,0.28848955803788245
Avg_F1,0.7620897048927331,0.8603217897163253,0.7958166832430663,0.25072204801623366
