,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,4.566331417624521,4.366020114942529,4.552681992337165,0.3632962164750958
Precision_0,0.9458659659685196,0.9718205233232204,0.9577714417816137,0.6418009415821232
Recall_0,0.9570974986447766,0.9033661168331656,0.9625183923178192,0.062462892692119056
F1_0,0.9514485873386538,0.9363438429148119,0.9601390498261877,0.1138458100295818
Precision_1,0.3627953316253914,0.3302277432712215,0.09765297569153394,0.0032664489034064394
Recall_1,0.6358194063357446,0.3978548266400599,0.11623846345722125,0.003492142678972312
F1_1,0.46198459447213414,0.3609005543613531,0.10613825304635008,0.0033755274261603376
Precision_2,0.2711918419375398,0.23804519180241723,0.024327784891165175,0.015986482115865692
Recall_2,0.23698134224450013,0.37844611528822053,0.015873015873015872,0.6744639376218323
F1_2,0.2529350572150394,0.292258064516129,0.019211324570273004,0.031232671799038002
Precision_3,0.1966573816155989,0.01941974730931212,0.48263327948303714,1.0
Recall_3,0.15218797154559172,0.03578357404613063,0.25759862039232595,0.0
F1_3,0.17158828533236117,0.02517631000227497,0.3359100491918482,0.0
Precision_4,0.26436781609195403,0.3471802618328298,0.2136529442417926,0.10891089108910891
Recall_4,0.0355945318545267,0.7113747743100335,0.31725561000773794,0.005674490585504256
F1_4,0.06274153216640145,0.4666271889011082,0.2553456508200125,0.01078695758764403
Avg_F1,0.380139611304918,0.4162611921391354,0.3353488654909343,0.03184819336848484
