,layer0,layer1,layer2
Acc,0.9754220335675253,0.9791910616705699,0.9835577673692428
Precision_0,0.9837297398000373,0.9861982239334286,0.9912128174874247
Recall_0,0.9849683667283269,0.9873018340068387,0.9878999814321966
F1_0,0.9843486636166627,0.9867497203926929,0.9895536267823931
Weights_0,"[-0.6730730533599854, 0.14691011607646942, 2.7575643062591553, -0.689672589302063, 1.3385783433914185, -0.886261522769928, 0.37925034761428833, 0.41701027750968933, -0.14784978330135345, -0.15326204895973206, 0.6952731013298035, 0.603008508682251, -0.7042673230171204, -1.082664132118225, 0.5391266345977783, -0.3557364046573639, -0.29397717118263245, -0.262225478887558, -0.13259929418563843, -0.08945663273334503, 1.3242244720458984, -0.23890461027622223, -3.077700138092041, 0.9238197207450867, 0.6305983662605286, 1.7191863059997559, 0.02270328439772129, -0.5081244707107544, -0.23026277124881744, -0.03612162172794342, 0.9254820942878723, -0.8653501272201538]","[-0.31708765029907227, 1.494635820388794, 1.169948697090149, -0.22217443585395813, 1.8409932851791382, 0.07817615568637848, 0.676403820514679, -0.6038478016853333, 0.5325031876564026, 0.153036430478096, -1.054072618484497, -0.9956494569778442, 0.4628438949584961, -0.12245975434780121, -0.5985047221183777, -0.13845273852348328, -0.43057510256767273, 0.3513990342617035, -0.016574446111917496, -0.2610912621021271, -2.0264744758605957, -0.10541626065969467, 0.5829080939292908, 0.7494583129882812, 0.36896440386772156, -0.19439078867435455, -0.3266129493713379, 3.0185132026672363, 0.5915691256523132, -0.23378373682498932, 0.29112762212753296, 0.2707771956920624]","[-0.6403257250785828, 1.8976613283157349, -0.12579743564128876, -0.0987878069281578, -1.4145088195800781, 0.7155908346176147, -0.0710747241973877, 0.23247331380844116, 0.5402376055717468, 1.008753776550293, 0.7045047879219055, 0.830987274646759, -0.6985528469085693, -0.09263104945421219, -2.4083967208862305, 0.2550697326660156, -0.11253262311220169, -0.45551562309265137, -0.0007283048471435905, 0.3440471887588501, 0.06746672093868256, -0.0515785813331604, -0.12353811413049698, -0.7170688509941101, 0.05803542956709862, -0.6125668883323669, 0.8372597694396973, -0.20989245176315308, 0.28598538041114807, 0.400881826877594, -1.256438970565796, 0.9236167669296265]"
Precision_1,0.9449692692920555,0.9535055770544048,0.9554973821989529
Recall_1,0.9406333201155611,0.9496145998639764,0.9673887992625029
F1_1,0.9427963094393187,0.9515561108587006,0.9614063215758131
Weights_1,"[0.6227660775184631, -0.021194498986005783, -2.7386884689331055, 0.6034744381904602, -1.1809908151626587, 1.1112987995147705, -0.2354506254196167, -0.5976151823997498, 0.4140775799751282, 0.26947492361068726, -0.7940248847007751, -0.5663435459136963, 0.7037156820297241, 1.1000874042510986, -0.4298156797885895, 0.37471064925193787, 0.39332327246665955, -0.006195728667080402, 0.3182334899902344, 0.305666983127594, -1.223326563835144, 0.067594014108181, 3.0360779762268066, -0.7574005126953125, -0.41874274611473083, -1.607563853263855, -0.14793340861797333, 0.5734684467315674, -0.0810459777712822, -0.16763433814048767, -0.9211439490318298, 0.8268323540687561]","[0.5129707455635071, -1.6290371417999268, -1.2507190704345703, -0.02238713949918747, -1.4989789724349976, -0.056505363434553146, -0.5757647752761841, 0.6593484878540039, -0.6480214595794678, -0.1965666562318802, 1.0193300247192383, 1.0880540609359741, -0.25682297348976135, 0.047041237354278564, 0.5774974822998047, 0.18826620280742645, 0.3173883557319641, -0.2748195230960846, -0.2191147804260254, 0.38448017835617065, 1.9598928689956665, 0.3791341185569763, -0.3398175537586212, -0.6033280491828918, -0.3277599513530731, 0.42302218079566956, 0.16655701398849487, -2.9806535243988037, -0.7631198763847351, 0.19231227040290833, -0.3845846951007843, -0.41043612360954285]","[0.6160454154014587, -1.9806153774261475, 0.3113301992416382, 0.2757687270641327, 1.2568063735961914, -0.8521935343742371, -0.048124369233846664, -0.37501436471939087, -0.5341780185699463, -0.8757237195968628, -0.62052321434021, -0.5006158351898193, 0.6439727544784546, 0.39695945382118225, 2.369466781616211, -0.1780528426170349, 0.06616991013288498, 0.596325695514679, -0.01759951561689377, -0.14005662500858307, 0.1508246511220932, 0.05524195358157158, 0.08648809045553207, 0.766110897064209, -0.20900744199752808, 0.5451417565345764, -0.6839475035667419, 0.10046611726284027, -0.2892199158668518, -0.37757354974746704, 1.126275658607483, -0.9503450989723206]"
