,xenc,layer0,layer1,layer2
Acc,0.9779835089773614,0.9868510928961749,0.9770077088212334,0.9627854215456675
Precision,0.7714273323172517,0.9149929370655334,0.9081894057889358,0.8140270757952242
Recall,0.9986338797814208,0.889344262295082,0.7377049180327869,0.5940671350507416
F1,0.8704483941863406,0.9019863015716966,0.8141176276738186,0.686867013650839
weights,"[[-5.1805291175842285, -2.4707958698272705, -4.529538154602051, 4.030210018157959, -2.11663556098938, -1.3395981788635254, -4.712894916534424, 1.5862884521484375, 5.348031044006348, 5.128421783447266, -2.1117706298828125, -0.7054348587989807, -2.7073276042938232, -1.252393364906311, -2.2027108669281006, -2.2643821239471436, 4.059759616851807, 4.205770492553711, -4.280619144439697, -1.090914249420166, -0.4823032021522522, 2.291133165359497, 3.711703062057495, 1.7181724309921265, -1.9180896282196045, 0.21006789803504944, 2.2125213146209717, -5.354930400848389, 4.627003192901611, 5.207179069519043, 2.9643025398254395, 5.277244567871094], [5.038227558135986, 2.201814651489258, 4.4416279792785645, -3.8860907554626465, 1.8538695573806763, 1.2154247760772705, 4.718914985656738, -1.4754832983016968, -5.412520408630371, -4.940797805786133, 2.3014490604400635, 0.8490746021270752, 2.9091989994049072, 1.1966410875320435, 2.3050930500030518, 2.0880751609802246, -4.346806526184082, -4.193449974060059, 4.218095779418945, 1.1883348226547241, 0.3466697037220001, -2.521967887878418, -3.759281635284424, -1.8526984453201294, 1.8972387313842773, -0.16546370089054108, -2.2660741806030273, 5.390216827392578, -4.606846332550049, -4.947046279907227, -2.8905882835388184, -5.1822829246521]]","[[-0.31322431564331055, -1.7106068134307861, -4.463012218475342, 0.6561808586120605, 1.245863437652588, 0.723111093044281, -1.1191530227661133, -0.14894896745681763, -1.4750107526779175, -0.5389977097511292, -3.747896909713745, 0.6062845587730408, -0.9282538890838623, -1.3366672992706299, 0.7031077146530151, -0.14852997660636902, -1.1874563694000244, -1.2287557125091553, 0.1877327859401703, -3.6236720085144043, -0.09247878193855286, -2.011307716369629, 0.3992719054222107, -0.13284146785736084, -0.36095887422561646, 0.7398073077201843, -0.08498179167509079, -0.7803751826286316, 0.17331936955451965, 0.22349683940410614, -0.09601258486509323, -2.432199001312256], [0.11385408788919449, 1.6257240772247314, 4.454529762268066, -0.6166315674781799, -1.179116129875183, -0.7104957699775696, 0.8395469784736633, 0.09541484713554382, 1.565361499786377, 0.8593218326568604, 3.739500045776367, -0.5874518156051636, 0.924415647983551, 1.3578647375106812, -0.9437453746795654, 0.30387675762176514, 1.329267978668213, 1.1053690910339355, -0.1833430826663971, 3.537048101425171, 0.37355074286460876, 1.9857114553451538, -0.6895226240158081, 0.13650594651699066, 0.05194342881441116, -0.6663068532943726, -0.0028666029684245586, 0.6903640031814575, 0.0548749677836895, 0.030109139159321785, 0.07025506347417831, 2.401620626449585]]","[[0.3301669657230377, -0.32539698481559753, -0.23441892862319946, -3.198364019393921, 0.46115583181381226, -1.3780697584152222, 0.01247046422213316, 0.51863694190979, -0.16800236701965332, -0.7166042327880859, -0.03978218510746956, -3.6964404582977295, -0.13755369186401367, -1.3007854223251343, 0.4541214406490326, 0.2177683711051941, 0.0945962443947792, -0.059390585869550705, 0.8141092658042908, 0.39350906014442444, 2.9646503925323486, 0.04244747385382652, -0.026581835001707077, -0.0667833462357521, 0.28980758786201477, 0.6149170398712158, -2.1270484924316406, -0.3118126094341278, -0.8279248476028442, 1.0012400150299072, 0.3842669427394867, -0.08985203504562378], [-0.34895065426826477, 0.5900887250900269, 0.1967066526412964, 3.385038137435913, -0.37441325187683105, 1.1084140539169312, -0.13949617743492126, -0.627857506275177, 0.22637927532196045, 0.7773461937904358, -0.046880606561899185, 3.8886377811431885, 0.22577573359012604, 1.371282935142517, -0.37156301736831665, -0.2854297459125519, -0.420854777097702, -0.09869316220283508, -0.8448922634124756, -0.2324751913547516, -3.1068904399871826, 0.0004639257676899433, 0.21767207980155945, 0.13524647057056427, -0.5017779469490051, -0.36566588282585144, 2.3581199645996094, 0.17474955320358276, 1.0679469108581543, -0.911697506904602, -0.3939419984817505, 0.14322076737880707]]","[[0.0387052521109581, 0.07599864155054092, -2.8978142738342285, -0.19204141199588776, 0.12524747848510742, 4.045567035675049, -0.2736563980579376, 2.2977278232574463, 0.49658653140068054, -0.6207334995269775, -0.4739142656326294, -1.372100830078125, -1.1558393239974976, -0.8716570734977722, 1.9853734970092773, 0.06698969751596451, -1.4088825992075726e-05, -0.8631521463394165, 0.5180456042289734, 0.03418781980872154, 0.5421565175056458, 0.5820931792259216, 0.07931553572416306, 1.2110319137573242, -0.011227766051888466, -0.46476757526397705, -0.6588638424873352, -0.117216557264328, -0.6206519603729248, -1.6703276634216309, -0.3815716505050659, -1.0414983034133911], [-0.09896557033061981, 0.060663506388664246, 2.8589978218078613, 0.47890031337738037, -0.40800878405570984, -4.097320556640625, 0.029802683740854263, -2.2727975845336914, -0.6001641750335693, 0.5822920203208923, 0.42702919244766235, 1.259926438331604, 1.188277006149292, 0.8385981321334839, -1.7298041582107544, -0.03482251614332199, -0.152681365609169, 0.5425865650177002, -0.7595822811126709, -0.17020283639431, -0.6957994699478149, -0.5785089731216431, 0.13598740100860596, -1.0069630146026611, 0.15639463067054749, 0.4026482105255127, 0.5805439949035645, 0.14611878991127014, 0.41102951765060425, 1.453777551651001, 0.1728804111480713, 1.1740411520004272]]"
