,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9389388605736005,0.9531108273583275,0.9570349618823428,0.9154682910763648
Precision_0,0.9690556006869107,0.9764052162497029,0.9768654616649423,0.9154682910763648
Recall_0,0.9726154186402256,0.979784367570357,0.9828290237564276,1.0
F1_0,0.9708322464166703,0.9780918733116123,0.9798381688287396,0.9558689071923326
Precision_1,0.6654366734367975,0.6642134314627415,0.7178584850866104,1.0
Recall_1,0.6669878319787409,0.6395437380534275,0.6530326811605464,0.0
F1_1,0.6662113498075252,0.6516451847863952,0.6839128630367736,0.0
Precision_2,0.7301285273210311,0.7477692575810387,0.7366197662930535,1.0
Recall_2,0.670745382585752,0.7075692612137203,0.7131266490765171,0.0
F1_2,0.6991783270877024,0.7271140484663616,0.7246828548924974,0.0
Precision_3,0.5376143052830329,0.597570415304172,0.7395235581589388,1.0
Recall_3,0.4460057127061642,0.5809146472557511,0.6669430879326761,0.0
F1_3,0.48754406580493537,0.5891248316085376,0.7013605716823449,0.0
Precision_4,0.4706609763086064,0.7611286874732792,0.7084159867524538,1.0
Recall_4,0.516730409443865,0.7368830609778307,0.6799615887680259,0.0
F1_4,0.4926209454660248,0.7488096640139981,0.6938972054202007,0.0
Avg_F1,0.6632773869165717,0.7389571204373809,0.7567383327721112,0.19117378143846653
