,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9875781686696479,0.9879637716601454,0.9882991545556177,0.9365855575740637
Precision_0,0.9953450979324083,0.9955595761329529,0.994790920346838,0.9586714073855559
Recall_0,0.9946629975280945,0.9943315308414685,0.9953667567102563,0.9855880034332561
F1_0,0.9950039308309879,0.9949451745480736,0.9950787552217014,0.9719433868711587
Precision_1,0.900719098775965,0.9028874117158289,0.9205609978052567,0.6653775454176514
Recall_1,0.9295276085745602,0.9372001509352595,0.9270120209153145,0.5008175659892549
F1_1,0.91489662734556,0.9197238606607242,0.9237752470992694,0.5714871542515019
Precision_2,0.9432889148148823,0.9324880971486653,0.9395626170918,0.6899451011424897
Recall_2,0.9165397286478444,0.9262283467356265,0.9238194764249531,0.49417265932197385
F1_2,0.9297219602030274,0.9293476812070697,0.9316245422881129,0.5758751651254954
Precision_3,0.9264144889300866,0.9292503953236324,0.9242135282060422,0.6501289369861806
Recall_3,0.9239111111111111,0.9297955555555556,0.9218311111111112,0.5243911111111111
F1_3,0.9251611065617545,0.929522895506207,0.9230207823416848,0.5805296149417936
Precision_4,0.9093090797921125,0.9219362404715613,0.9368813634003179,0.6726470776245979
Recall_4,0.9289473273263894,0.9330074800505957,0.9297125099551822,0.4929650046067117
F1_4,0.9190233050356489,0.9274388208905412,0.9332831703034863,0.5689568163794968
Avg_F1,0.9367613859953959,0.9401956865625231,0.941356499450851,0.6537584275138892
