,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9693619381620384,0.9736638455482394,0.9755023439736616,0.820197090609791
Precision_0,0.9810832272732217,0.9851191022897398,0.9816729040086152,0.8131332478542678
Recall_0,0.9797314101680845,0.9811601768034391,0.9871176591325288,1.0
F1_0,0.9804068527384407,0.9831356540773907,0.9843877527457914,0.8969371101837785
Precision_1,0.9274836408117512,0.9332263398502091,0.9527391255102169,1.0
Recall_1,0.9320785513270389,0.9467108224948043,0.9337395340614523,0.17371659276526902
F1_1,0.9297754191410479,0.9399202201751727,0.9431436529878522,0.2960111390365434
Avg_F1,0.9297754191410479,0.9399202201751727,0.9431436529878522,0.2960111390365434
