,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9466701893515931,0.9476156372275014,0.95191578745109,0.8268843453046395
Precision_0,0.982568590362966,0.9828698961124815,0.983855666600946,0.8841174216022718
Recall_0,0.9821678550759454,0.9822071653981808,0.9835349807270226,0.9785731444981928
F1_0,0.9823681818516917,0.9825384190009353,0.9836952975279879,0.9289503915555948
Precision_1,0.810138313929369,0.8069520329241467,0.8300221329904032,0.40675952745142707
Recall_1,0.8045847030462415,0.797536708305939,0.8317247424939732,0.2191277668200745
F1_1,0.8073519580591816,0.8022167455107376,0.830872565503713,0.28481903275242265
Precision_2,0.8101728693826348,0.8160117354196301,0.8289218163922215,0.3773192653380227
Recall_2,0.8052367224943848,0.8116389296641494,0.8266275224165679,0.21345701501512124
F1_2,0.8076972543384645,0.8138194586063503,0.8277730796647466,0.2726630935101462
Precision_3,0.8091137204158179,0.8036338937001188,0.8201013661633433,0.37384135115664774
Recall_3,0.803486776988661,0.8217888832936846,0.8120127107607356,0.20274705238847696
F1_3,0.8062904314870075,0.8126099983688047,0.816036995026612,0.2629093181268049
Precision_4,0.7855150394891615,0.8025752545658869,0.8191201310551467,0.38353819198309413
Recall_4,0.8059585693226783,0.8065189093197472,0.8319152421099818,0.2472047654761597
F1_4,0.7956054990830607,0.8045422492819428,0.825468107127888,0.3006374234672482
Avg_F1,0.8398626649638812,0.8431453741537542,0.8567692089701895,0.4099958518824433
