,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9779280498882057,0.9865899245388485,0.9826308342649525,0.9318133384572387
Precision_0,0.9868649402632058,0.99328995942336,0.9897489395538408,0.9310577007656377
Recall_0,0.9885930745819486,0.9917750575692508,0.9909322962281812,0.9980116859017789
F1_0,0.9877282515350309,0.9925319304478264,0.9903402643931858,0.963372776567885
Precision_1,0.8974190869555716,0.9281511106582433,0.9188607363724134,0.9515502498874914
Recall_1,0.8835058821504488,0.940683654764671,0.9091343298995689,0.34573016979492077
F1_1,0.8904081371573289,0.9343753606277808,0.9139716569767442,0.5071835271244429
Avg_F1,0.8904081371573289,0.9343753606277808,0.9139716569767442,0.5071835271244429
