,layer0,layer1,layer2
Acc,0.9852654176424668,0.9841554449648712,0.984801912568306
Precision,0.45193301364261557,0.45704496734941685,0.44635828002338546
Recall,0.8589216014274555,0.8623827490923514,0.8824417927462415
F1,0.5922472612191273,0.5974525023084271,0.5928434365750561
weights,"[[-0.5187831521034241, 1.725519061088562, -0.4886554181575775, -0.18497784435749054, 0.5800161361694336, -0.4188416004180908, -3.733283758163452, 0.27446892857551575, -0.22050169110298157, -0.9239469766616821, 1.039878010749817, -0.12627214193344116, -1.2854174375534058, -0.5630300045013428, -0.21757173538208008, -1.2239018678665161, -0.766009509563446, 0.02407665178179741, -0.4314359128475189, -0.7524135708808899, -0.7550082802772522, 0.6085457801818848, -1.0194885730743408, -1.0151554346084595, 1.1383661031723022, -0.13700973987579346, -0.7552283406257629, -0.2427515685558319, 0.010298501700162888, 0.524689257144928, -0.023609736934304237, 0.07421362400054932], [0.2696380615234375, -1.8192087411880493, 0.584601879119873, 0.15558089315891266, -0.6548446416854858, 0.3792649805545807, 3.8051388263702393, -0.3344244658946991, 0.21441498398780823, 0.9011728167533875, -0.9453935623168945, 0.12841865420341492, 1.026912808418274, 0.5047934055328369, 0.43933525681495667, 1.178918719291687, 0.7568027377128601, -0.05115262791514397, 0.4090602993965149, 0.591295063495636, 1.0491256713867188, -0.5750782489776611, 0.8587386012077332, 0.7222480177879333, -1.1743361949920654, 0.02601059526205063, 0.7443291544914246, 0.05723307281732559, -0.06615089625120163, -0.7144121527671814, -0.11267320811748505, -0.012023267336189747]]","[[-0.4178953766822815, 0.43294793367385864, 0.3437977731227875, -2.031424045562744, -0.3167327642440796, -1.2468805313110352, 0.7707118391990662, 0.39250046014785767, -0.007175607606768608, -0.15651434659957886, 0.8222621083259583, -1.3616842031478882, 0.33478280901908875, 0.5332518219947815, 0.34504514932632446, 0.32898375391960144, 0.25078463554382324, -0.5381485819816589, 0.1933741569519043, -0.260783314704895, 0.27490925788879395, -0.28932785987854004, 0.08823452889919281, -0.3634202778339386, 0.2944876551628113, 0.47028809785842896, 0.8932803273200989, 0.06905891746282578, 0.4396916329860687, 0.96527099609375, 0.34956735372543335, 1.881615161895752], [0.2717818021774292, -0.18227198719978333, -0.28099524974823, 2.33889102935791, 0.2368791699409485, 1.2749009132385254, -0.7089818716049194, -0.5043745636940002, 0.07937787473201752, -0.016141919419169426, -0.8613321781158447, 1.4076952934265137, -0.46672019362449646, -0.5246655941009521, -0.5826794505119324, -0.2959960401058197, -0.32027512788772583, 0.6671400666236877, -0.3052283227443695, 0.044617440551519394, -0.20844922959804535, 0.34567344188690186, -0.4143010079860687, 0.2652735710144043, -0.104294054210186, -0.7942172288894653, -0.795906662940979, -0.24969978630542755, -0.4773876368999481, -0.972972571849823, -0.17489366233348846, -1.8797467947006226]]","[[0.6315274834632874, 0.2717241942882538, -1.4046183824539185, 0.1905183494091034, -1.146560549736023, -1.1064122915267944, 0.021928977221250534, -1.019039273262024, 0.12827135622501373, -0.13130027055740356, -0.2763541340827942, -0.011526656337082386, -0.32879123091697693, -0.13067226111888885, 0.5555621385574341, -0.1966801881790161, -0.6028286218643188, -0.34162694215774536, -0.28235548734664917, 4.437638282775879, 0.6438000798225403, -0.31764093041419983, 0.3518897294998169, 0.484819233417511, -0.17282675206661224, -0.457730233669281, 0.5760809779167175, -1.856995701789856, -0.1783817857503891, -0.6649498343467712, 2.5959556102752686, -0.04379124566912651], [-0.6240561604499817, -0.14500080049037933, 1.0701261758804321, -0.3566797375679016, 1.0537657737731934, 1.0853731632232666, -0.1295251101255417, 0.8963502049446106, -0.19326531887054443, 0.3787974715232849, 0.20282261073589325, 0.0774402767419815, 0.27275750041007996, -0.020210349932312965, -0.3173006474971771, 0.05091937631368637, 0.7704883813858032, 0.518779456615448, 0.2662537395954132, -4.157876491546631, -0.8476020097732544, 0.33789435029029846, -0.2674916386604309, -0.6368027329444885, 0.11295443773269653, 0.6345175504684448, -0.4252391457557678, 1.9682888984680176, 0.27715957164764404, 0.45773741602897644, -2.6426098346710205, -0.008844362571835518]]"
