,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.8861613355506693,0.8784564697041387,0.915303010799076,0.7984084061621531
Precision_0,0.9655142380127805,0.9672786858106894,0.971606415305163,0.8298711578529798
Recall_0,0.976267954803653,0.9776830927617152,0.9811744268994003,0.9948739090612864
F1_0,0.9708613190147362,0.9724530605429347,0.9763669809793839,0.9049123384962143
Precision_1,0.5926336354084581,0.5351465745494577,0.6783049577967908,0.22725199677242056
Recall_1,0.5939988810636477,0.46394721253208715,0.5811722503784638,0.15988448627657473
F1_1,0.5933154728641399,0.4970099199266692,0.6259930965114785,0.18770676673572978
Precision_2,0.5698732561320324,0.5103809056727154,0.7192634416806551,0.2393638170974155
Recall_2,0.5160986647068053,0.48983872432843095,0.7005953904721008,0.00497122141754131
F1_2,0.5416545693275036,0.4998988707230743,0.7098066939690694,0.009740154677539397
Precision_3,0.5349941796738918,0.54615349165873,0.6971209279113391,1.0
Recall_3,0.5184398389447422,0.5854885589836063,0.667094829928612,0.0
F1_3,0.5265869365225391,0.5651373959347493,0.6817774449124194,0.0
Precision_4,0.5859675767315368,0.5112180926547989,0.677006404680952,0.25136170467468727
Recall_4,0.5596296233829755,0.47998853114300655,0.7220404445868681,0.07082862491777842
F1_4,0.5724958375389287,0.4951113430758525,0.6987986223332191,0.11051606621226874
Avg_F1,0.6409828270535696,0.605922118040656,0.7385485677411141,0.24257506522435043
