,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9591003242074928,0.9716836275216139,0.9633739343179635,0.9129592939481268
Precision_0,0.9787800720686064,0.9833441676287658,0.9814886034302376,0.9375938776137415
Recall_0,0.9878854994025155,0.9903555704439064,0.9877351472521699,0.9954989357628699
F1_0,0.9833117072135855,0.986837415326056,0.9846019680592847,0.9656791447192858
Precision_1,0.7115825042237657,0.8405059737890138,0.8154554937413073,1.0
Recall_1,0.6276555229910751,0.7932707432980644,0.7766628582782773,0.0
F1_1,0.6669892577179909,0.8162055335968379,0.7955865765437229,0.0
Precision_2,0.7661525482788344,0.8644344778748206,0.7920257019759323,1.0
Recall_2,0.7127185873923058,0.8121982427706218,0.727612385908044,0.0
F1_2,0.7384702409361688,0.8375026388009289,0.758453891502094,0.0
Precision_3,0.8139700782720698,0.849748622525648,0.7535708236888161,1.0
Recall_3,0.7018709953011534,0.7826398974797095,0.6842204186245194,0.0
F1_3,0.7537755757408937,0.8148148148148148,0.7172230978650237,0.0
Precision_4,0.6891744338771699,0.8321534408956207,0.7253129780525116,0.24258143744905197
Recall_4,0.6554542170850641,0.7607157907410752,0.6993106977304197,0.34486183854072605
F1_4,0.6718915124540061,0.794832683356397,0.7120745406341471,0.28481756089072297
Avg_F1,0.7628876588125291,0.8500386171790069,0.7935880149208545,0.2500993411220017
