,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9874419193683622,0.9896769319452208,0.9871550097820011,0.9198858475405254
Precision_0,0.9944939748186118,0.9957731065548262,0.9944452233789399,0.9394777402936042
Recall_0,0.9940139746906393,0.9948012126773536,0.9938650903742398,0.9929080464188214
F1_0,0.9942539168217108,0.9952869223534818,0.994155072243346,0.9654542215981547
Precision_1,0.9256572029442692,0.9256191185900213,0.9162031501793418,0.5367695773154896
Recall_1,0.9363565451708977,0.9468692384058999,0.9373670401361509,0.2872642178414409
F1_1,0.9309761342404907,0.9361235989518977,0.9266642715060595,0.37424361402374245
Precision_2,0.935687107335634,0.946907225675459,0.9336794860512189,0.5726954571710101
Recall_2,0.9327158860368704,0.9379200846784864,0.9358207638705125,0.2973449766252095
F1_2,0.9341991341991343,0.9423922291548497,0.934748898678414,0.3914487435552046
Precision_3,0.9220738303197914,0.9311159357359965,0.9124282710197099,0.569647024504084
Recall_3,0.9316955837356963,0.9481438248350754,0.9055375745034576,0.27629507790806673
F1_3,0.9268597367865438,0.9395527358126818,0.908969863743287,0.37210742571309474
Precision_4,0.9211754377858892,0.9429416996350477,0.9311878758129832,0.5561056643106088
Recall_4,0.9201833874367298,0.9460607086262866,0.9339528300435391,0.2626655794704534
F1_4,0.9206791453728219,0.9444986291691306,0.9325683034925609,0.3568025078369906
Avg_F1,0.9413936134841402,0.9515708230884083,0.9394212819327334,0.49201130254543746
