,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9807123945837625,0.9816713170419439,0.9822805915834006,0.894990815218904
Precision_0,0.9874092500278044,0.9874266614827675,0.9876308732875018,0.9165080566813408
Recall_0,0.9881627819969375,0.989375541705765,0.9899474838128812,0.9538457045660045
F1_0,0.9877858723045184,0.9884001409179484,0.9887878216673386,0.934804197129661
Precision_1,0.9555403330284229,0.9599130986164385,0.9620177794432994,0.7960214391295772
Recall_1,0.9528092994653179,0.9528175539170469,0.9535666454114534,0.6745682405842501
F1_1,0.9541728620598084,0.9563521653037722,0.9577735701619932,0.7302795457744198
Avg_F1,0.9541728620598084,0.9563521653037722,0.9577735701619932,0.7302795457744198
