,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9475461254612546,0.9503897601476015,0.9508233394833948,0.8308763837638377
Precision_0,0.9803929890081908,0.9827963698241634,0.9819768083306694,0.8792294418857162
Recall_0,0.984781311279734,0.9848353084946145,0.9864950123625202,0.9803506977008555
F1_0,0.9825822504838264,0.9838147827444745,0.9842307250634075,0.9270406565897483
Precision_1,0.8005122796444176,0.8153854054331638,0.8094288846805542,0.36639250191277734
Recall_1,0.7918819554848967,0.7888513513513513,0.806935612082671,0.1903318759936407
F1_1,0.7961737306126526,0.8018989419459105,0.8081803254217047,0.25052314935914205
Precision_2,0.7982399119955997,0.8021418623637324,0.8208439705661511,0.3782542113323124
Recall_2,0.7802922919008749,0.8164133144337455,0.8015054499242387,0.1690209687668019
F1_2,0.7891640713826684,0.809214669831888,0.8110594519734889,0.23364075537988582
Precision_3,0.8158438807926983,0.8177265898848273,0.8103552379993962,0.36809872029250457
Recall_3,0.7865337870685464,0.7938745746232377,0.7829363150218765,0.195770539620807
F1_3,0.8009207692878889,0.8056240749876665,0.7964098506576995,0.25560139638210094
Precision_4,0.7964632115215049,0.8027394617536414,0.8128156878280678,0.37265690571668375
Recall_4,0.7903076848296311,0.8090215330773344,0.7978418315267584,0.19423516259174647
F1_4,0.7933735086734819,0.8058682547752197,0.8052591556896509,0.2553680981595092
Avg_F1,0.8324428660881036,0.8412841448570318,0.8410279017611902,0.3844348111740773
