,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9873427892677473,0.9897922198155394,0.9872283747903857,0.9198015651201789
Precision_0,0.9942643033539738,0.9959383830594819,0.9943022826881468,0.9398004942730201
Recall_0,0.9941375584042521,0.9947705600239772,0.9940947419995358,0.9926496883403632
F1_0,0.994200926839617,0.9953541289977713,0.9941985015127204,0.9655024239544626
Precision_1,0.923530028665315,0.9260184173560169,0.9181225372249538,0.5680297110139657
Recall_1,0.9366933768259821,0.9466210466600482,0.9335200680754503,0.26029995745284357
F1_1,0.9300651293786305,0.9362063977698101,0.9257572827481936,0.35700305141203786
Precision_2,0.9425667181494918,0.9446762615368295,0.9345131185067793,0.556674285008339
Recall_2,0.9258886830731234,0.942559760077622,0.9362441563023728,0.31796771632707066
F1_2,0.9341532656384882,0.9436168239979513,0.9353778365278695,0.4047472014192201
Precision_3,0.9289788375770713,0.9294791883094398,0.9149813539873781,0.5747838726952796
Recall_3,0.9246741302771441,0.949452609610725,0.9026016518986223,0.2657540545798624
F1_3,0.926821485552207,0.9393597382258502,0.9087493433763366,0.36346044531524013
Precision_4,0.9143817899637868,0.9451480035656104,0.9327469221086242,0.5292913567433547
Recall_4,0.9245526854259296,0.9461222480345851,0.9347989969076448,0.28245049923844984
F1_4,0.9194391107779163,0.9456348748702572,0.9337718320898103,0.3683402718563475
Avg_F1,0.9409359836373719,0.952034392772328,0.939570959250986,0.4918106787914616
