,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,4.642510775862069,4.2212344348659006,4.563547653256705,4.579621647509579
Precision_0,0.9540156853684522,0.9866658924125516,0.9503295209200149,0.9068570174554125
Recall_0,0.9592981233382379,0.8772167583055835,0.9743152895015359,0.9867123570561966
F1_0,0.956649612253435,0.9287278416796767,0.9621729446216498,0.9451008632173002
Precision_1,0.6421082459620289,0.009940676607343274,0.15075107296137338,1.0
Recall_1,0.5652282364679471,0.015465203292591668,0.07009229234222998,0.0
F1_1,0.6012204828867074,0.012102283818075347,0.09569215051932572,0.0
Precision_2,0.5926662876634451,0.053299811439346326,0.1209116214335421,1.0
Recall_2,0.5806182121971596,0.11807296017822333,0.19353940406571984,0.0
F1_2,0.586580391053594,0.0734453490386281,0.14883820537530784,0.0
Precision_3,0.28629382787597796,0.18774069319640566,0.22435174746335965,1.0
Recall_3,0.42595386936839835,0.37831429187324855,0.04289717611554214,0.0
F1_3,0.34243133177367646,0.25094730821477085,0.07202316322837496,0.0
Precision_4,0.09243697478991597,0.2920634920634921,0.08310847274689692,0.040064751112909754
Recall_4,0.031209698220273408,0.7356203249935517,0.07944286819705958,0.02553520763476915
F1_4,0.04666409564211338,0.41812051018912183,0.08123433997098774,0.031190926275992438
Avg_F1,0.5067091827219052,0.33666865858805456,0.27199216074312926,0.19525835789865853
