,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9504799891833423,0.9519479641505061,0.9477118423085837,0.9293271459476165
Precision_0,0.9736283359143697,0.9754452883321362,0.975444685691458,0.9293271459476165
Recall_0,0.9816772969953625,0.9773307699302425,0.9769449604447851,1.0
F1_0,0.9776362497930121,0.9763871188781059,0.9761942466400658,0.9633691703344217
Precision_1,0.5585630269963863,0.582830626450116,0.57232666015625,1.0
Recall_1,0.5633531051239906,0.6283141570785392,0.6701207746730508,0.0
F1_1,0.5609478403187932,0.6047183437650457,0.6173749876551338,0.0
Precision_2,0.6104132100813779,0.6735877425359776,0.5947558370774103,1.0
Recall_2,0.5318006607929515,0.6475770925110133,0.5558232378854625,0.0
F1_2,0.5684016921096193,0.6603263730479031,0.5746308486034514,0.0
Precision_3,0.7156744745856866,0.7389604041062409,0.5861348051513631,1.0
Recall_3,0.5328462121734335,0.6252154132487765,0.48314606741573035,0.0
F1_3,0.6108740319266635,0.677345879541466,0.5296807103721897,0.0
Precision_4,0.5673991921681386,0.5670778229908443,0.5515901288943584,1.0
Recall_4,0.5342271496712646,0.5749000902410726,0.5489235529199433,0.0
F1_4,0.5503137346037649,0.5709621663145765,0.5502536103124092,0.0
Avg_F1,0.6536347097503705,0.6979479763094194,0.64962688071665,0.19267383406688435
