,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9475784132841328,0.950505073800738,0.9508786900369004,0.8307310885608856
Precision_0,0.9805137289636847,0.9828606273753474,0.9822044619028887,0.8811088663273917
Recall_0,0.9847131042714639,0.9848438343706483,0.9863273368005229,0.9791684428908404
F1_0,0.9826089299210063,0.9838512314571651,0.9842615818960688,0.9275541795665635
Precision_1,0.801095532438816,0.8154548251461389,0.8091663766963265,0.3684712161646969
Recall_1,0.791981319554849,0.7900934022257552,0.8087241653418124,0.19207074721780604
F1_1,0.7965123541609413,0.8025738077214232,0.8089452105851659,0.2525146962769432
Precision_2,0.7976939203354297,0.8028162245290273,0.8205461638491548,0.3676499703029103
Recall_2,0.7811232220538639,0.8165110709223324,0.8018964758785865,0.18153379930592894
F1_2,0.7893216111426666,0.8096057382412097,0.8111141324500037,0.2430548738588397
Precision_3,0.816113409343154,0.8175317531753176,0.8095285857572718,0.36377694896752477
Recall_3,0.7864365580943121,0.7947982498784638,0.7847350510452115,0.1944093339815265
F1_3,0.8010001980590216,0.8060047327943206,0.7969390274006418,0.2533979659728163
Precision_4,0.7953879226109049,0.8036404016994979,0.8125928125928126,0.3720295001365747
Recall_4,0.7913284401885967,0.8090701404753804,0.7979390463228503,0.1986098284158849
F1_4,0.7933529884749397,0.806346130555892,0.8051992642550583,0.2589681835467106
Avg_F1,0.8325592163517153,0.8416763281540021,0.8412918433173878,0.38709797984437466
