,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.8388307604532815,0.8493758525261004,0.847997055506007,0.8483823317244635
Precision_0,0.8869234010999856,0.8897910693071076,0.8920058352088512,0.8483823317244635
Recall_0,0.96387730748977,0.9624955915531743,0.9665789003280367,1.0
F1_0,0.9238005322067503,0.9247164596150766,0.9277962987609516,0.9179727777780241
Precision_1,0.29299384256947913,0.38540603090327413,0.4184596388331533,1.0
Recall_1,0.1859762538555795,0.2392360670976465,0.28639033253052776,0.0
F1_1,0.22752943305031081,0.295218728817978,0.3400519258989828,0.0
Precision_2,0.2469940662086196,0.3836951278340569,0.2697789076342347,1.0
Recall_2,0.14494845360824743,0.18222222222222223,0.1604581901489118,0.0
F1_2,0.1826870325989663,0.24709537123330227,0.20122967304487732,0.0
Precision_3,0.2630499435955287,0.4737240075614367,0.3087410267237739,1.0
Recall_3,0.11040568169590013,0.24269880555256645,0.11014742279134833,0.0
F1_3,0.15553231161035064,0.3209620037000142,0.1623679451794042,0.0
Precision_4,0.27366368318415923,0.35774445745363903,0.359160922474683,1.0
Recall_4,0.11519680067354242,0.19936855398863398,0.17766785939802146,0.0
F1_4,0.1621413441170807,0.2560449808750186,0.2377344674139582,0.0
Avg_F1,0.3303381307166917,0.408807508848278,0.3738360620596349,0.18359455555560483
