,layer0,layer1,layer2
Acc,0.9929254488680718,0.9924253512880562,0.9836797423887588
Precision,0.3803436675216537,0.39086960831691564,0.3253677062810552
Recall,0.9107263670495517,0.9509126054793501,0.8458040593286489
F1,0.5365921247910338,0.5540136600793653,0.4699521194548302
weights,"[[-0.49701496958732605, 2.067392587661743, 0.027782510966062546, -0.03648350015282631, 0.3429756462574005, -0.16311664879322052, -2.5629780292510986, -0.35349345207214355, -0.11070334166288376, -1.0322585105895996, 0.18625079095363617, 1.2044925689697266, -0.7411854863166809, -1.2141958475112915, -0.2237730324268341, 0.7791370153427124, -0.76023268699646, 0.09283405542373657, -0.07955923676490784, -0.38559073209762573, -0.14201956987380981, -1.3556336164474487, -0.27338388562202454, 1.286412000656128, -0.020336590707302094, -0.1169670969247818, -0.940746545791626, -0.13093477487564087, 0.2792243957519531, 1.467923879623413, 0.016071636229753494, 0.07028091698884964], [0.4452098608016968, -1.785771131515503, 0.012556519359350204, 0.1848149299621582, -0.23199105262756348, 0.11271519958972931, 2.651702404022217, 0.21404561400413513, 0.32411178946495056, 1.001481294631958, -0.11910807341337204, -1.0742701292037964, 0.9341604113578796, 1.097156286239624, 0.05910158529877663, -0.8572911620140076, 0.9336675405502319, -0.04747655242681503, 0.220660001039505, 0.3543742001056671, -0.08961661159992218, 1.345630168914795, 0.5511215329170227, -1.0991182327270508, -0.07977347820997238, 0.19923387467861176, 0.7609203457832336, 0.3373892605304718, -0.17552450299263, -1.5800483226776123, 0.05078437924385071, 0.017306705936789513]]","[[-0.7148264050483704, 1.025799036026001, -0.4469047784805298, -2.4258644580841064, -0.180749773979187, -0.6743665337562561, 0.7381816506385803, -0.16321301460266113, 1.8266650438308716, 0.1471473127603531, 0.6564735174179077, -1.0031161308288574, 0.220297709107399, -0.13436411321163177, 0.053290821611881256, 0.5605820417404175, 0.6937018036842346, -0.26815998554229736, -0.06563607603311539, -0.12887968122959137, 0.5475016236305237, -0.04440446197986603, 0.2857029139995575, 0.05993606150150299, -0.21308980882167816, 1.015189290046692, 0.4530412554740906, 0.6692969799041748, 0.08918245881795883, 0.6762815117835999, 0.10045511275529861, 0.3867320716381073], [0.7219281792640686, -0.8353930115699768, 0.6085186004638672, 2.360107898712158, 0.23677799105644226, 0.5323184728622437, -0.8090527057647705, 0.3572959899902344, -2.0294947624206543, -0.12767533957958221, -0.5091425180435181, 0.9709897637367249, -0.05188417062163353, -0.06232333183288574, -0.1252254992723465, -0.30826646089553833, -0.6496598720550537, -0.013502620160579681, -0.12131741642951965, 0.04089541733264923, -0.738800048828125, 0.035077862441539764, -0.4296669363975525, -0.0965137928724289, -0.0741007924079895, -0.758594810962677, -0.22083145380020142, -0.7910860180854797, 0.04011152684688568, -0.4412878453731537, -0.13916462659835815, -0.36809006333351135]]","[[2.263166666030884, 0.5355175137519836, -0.0010314688552170992, 0.11096671968698502, 0.47013235092163086, 0.13933789730072021, -1.201173186302185, 0.24713656306266785, -0.3602709174156189, -0.39597660303115845, 0.4849284291267395, -0.46859607100486755, -0.24275264143943787, -0.7912394404411316, -0.025623898953199387, 0.02269788272678852, 0.1343379020690918, -0.5910342335700989, -0.42382684350013733, 2.059769630432129, 0.22968712449073792, -0.2030283808708191, -0.26390931010246277, 0.45523738861083984, -0.4112474024295807, -0.36545422673225403, 1.9813276529312134, 0.35948190093040466, -0.6280694603919983, -0.7521769404411316, 0.5364348888397217, -1.5163015127182007], [-2.177375316619873, -0.36956942081451416, -0.09712077677249908, 0.07650719583034515, -0.6882725954055786, -0.15460197627544403, 1.3354575634002686, -0.35635852813720703, 0.34369897842407227, 0.515676736831665, -0.48986560106277466, 0.4896453022956848, 0.2963363826274872, 0.6557881832122803, -0.09560654312372208, 0.2462792843580246, -0.3266766369342804, 0.5331653356552124, 0.3107619285583496, -2.0143580436706543, -0.322488009929657, 0.5029590129852295, 0.4369671046733856, -0.35493871569633484, 0.3517356216907501, 0.272039532661438, -2.062014102935791, -0.47151345014572144, 0.6054001450538635, 0.624483585357666, -0.6680954694747925, 1.4568707942962646]]"
