,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.8872244445220794,0.8798110851034098,0.9164922792062605,0.8077675202627166
Precision_0,0.9703806712006472,0.9688623677364248,0.9746982626285501,0.8392392134956782
Recall_0,0.9718980333919348,0.9747562214044705,0.977597484139377,0.994168422891711
F1_0,0.9711387595934997,0.971800358272129,0.976145720665713,0.9101577944268862
Precision_1,0.5777051899366172,0.5241890761436587,0.6591674512049538,0.22707070707070706
Recall_1,0.59844838921762,0.48888012272627657,0.5953626999780846,0.00492658338812185
F1_1,0.5878938711538627,0.5059192800703963,0.6256425373546807,0.009643929643929645
Precision_2,0.5514082493057926,0.4942269628326369,0.7039877300613497,1.0
Recall_2,0.5285446474364642,0.4769290628371328,0.7062412677077622,0.0
F1_2,0.539734426569985,0.4854239606865454,0.7051126983146018,0.0
Precision_3,0.5125861513126367,0.5329332014097291,0.6926769731489015,1.0
Recall_3,0.5107659448853079,0.5658545902863394,0.665205160707774,0.0
F1_3,0.5116744293250184,0.548900707875909,0.6786631707619537,0.0
Precision_4,0.5668176521609616,0.4980161995136489,0.6657101294902267,0.2400312545119455
Recall_4,0.5577193300057758,0.4696166412358514,0.7219506728390273,0.2436358307255972
F1_4,0.5622316850612671,0.48339966368956505,0.6926907138898768,0.24182011089054692
Avg_F1,0.6345346343407267,0.5990887941189089,0.7356509681973652,0.23232436699227255
