,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9881602431183724,0.9904373034317682,0.9881902502157032,0.9170555992373849
Precision_0,0.9936162261379966,0.9949953099265684,0.993877672076214,0.9362183851515273
Recall_0,0.9957289328517142,0.9965071729090642,0.9955151359899014,0.9938140142625396
F1_0,0.994671457635826,0.995750667547159,0.994695730136968,0.9641568212598892
Precision_1,0.9387352423194834,0.9428304729464169,0.9352556683890528,0.5832483612527313
Recall_1,0.9372222131774742,0.937319896455725,0.9341289093661983,0.26074923074418377
F1_1,0.9379781175914687,0.940067109162605,0.9346919493044017,0.3603838754317474
Precision_2,0.9445574686977952,0.9515808491418247,0.9433693516699411,0.5664876407402614
Recall_2,0.9303996480881083,0.9439221883706154,0.9387738477329379,0.28526043109206733
F1_2,0.9374251054679165,0.9477360465877118,0.9410659894331981,0.37944672597440593
Precision_3,0.9511007305073796,0.9561670263553724,0.9340082926748039,0.5577763897564022
Recall_3,0.9227023639256271,0.9398331913799476,0.9013772156780818,0.2726629919488325
F1_3,0.936686351920128,0.9479297517647154,0.917402682368335,0.36627593204239794
Precision_4,0.9324013627133435,0.9569581774452165,0.9473771580345286,0.5674097493305804
Recall_4,0.9096699194446264,0.9380935228240225,0.9344095880542275,0.2879690876940206
F1_4,0.9208953863238938,0.9474319542282634,0.9408486926703815,0.38204468193715857
Avg_F1,0.9455312837878467,0.9557831058580909,0.9457410087826569,0.4904616073291198
