,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.946522585941867,0.9476514463387368,0.9513764673001677,0.8270350055897149
Precision_0,0.9822849518718446,0.9826754394347539,0.9835718230218429,0.8869433931599283
Recall_0,0.9823900675919152,0.9825107284421101,0.9831298660173183,0.9772977429323316
F1_0,0.9823375069198844,0.9825930770358515,0.9833507948613139,0.9299309616790302
Precision_1,0.7923635591420684,0.8062745306035854,0.8212027630345208,0.3914373534167553
Recall_1,0.8177164146394915,0.7995529257067718,0.8368529476221784,0.23555555555555555
F1_1,0.8048403796376187,0.8028996606499148,0.8289539952414859,0.2941189347752323
Precision_2,0.8257305938185149,0.8027447661162164,0.8333258714709122,0.38423010166129434
Recall_2,0.7893019471906336,0.8218966096599049,0.8229577489698106,0.20554268432874095
F1_2,0.8071054285365512,0.8122078035566042,0.828109358663493,0.26781733023775645
Precision_3,0.8086282316578044,0.8081994355274559,0.8144498175660341,0.3736293253278559
Recall_3,0.8040858497282467,0.8179600270885065,0.810093941551338,0.2053083054055462
F1_3,0.8063506436404321,0.8130504386248797,0.8122660398711588,0.264999887935092
Precision_4,0.7893811921114516,0.8141203499160555,0.8233353046548901,0.37925165779985376
Recall_4,0.8015620554995215,0.7942517736916062,0.8281049301299127,0.2593339712588685
F1_4,0.7954249931563099,0.8040633413477273,0.8257132296689789,0.3080333601265596
Avg_F1,0.8392117903781593,0.8429628642429956,0.8556786836612862,0.4129800949507342
