,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9875349357182783,0.9894564002235886,0.9877917132476244,0.922645332588038
Precision_0,0.9954632827540039,0.9961346626136979,0.9949182768511106,0.9437464423817528
Recall_0,0.994461298591218,0.9951305502444202,0.9948462276466545,0.9903378918913139
F1_0,0.9949620384087131,0.9956323532629705,0.9948822509444348,0.9664809808612157
Precision_1,0.9112381153975058,0.9224212324545182,0.9159344447783887,0.5306777206780046
Recall_1,0.9282338777783767,0.9411172802903707,0.9309111817871454,0.335848920992579
F1_1,0.9196574805953144,0.9316754718323639,0.9233620874028658,0.41136078526311154
Precision_2,0.932916207472715,0.9400737663825826,0.9305955555555555,0.5917300071461054
Recall_2,0.9296113925395869,0.9299833504552056,0.9271670976655213,0.3226646356583655
F1_2,0.9312608680222861,0.9350013355889948,0.928878163040778,0.41761038008344414
Precision_3,0.915396797466127,0.9240058296897772,0.9174159708841789,0.5938943837913686
Recall_3,0.9248355555555555,0.9467733333333334,0.9141866666666667,0.30849777777777776
F1_3,0.9200919702865228,0.9352510405141984,0.9157984719773468,0.40606535703003427
Precision_4,0.9133560055650023,0.9366540504337804,0.9338431581922678,0.5866273352999016
Recall_4,0.9226697065758858,0.939082093164889,0.9286662398300982,0.3260771116698159
F1_4,0.917989233028036,0.9378665003119152,0.9312475042867545,0.4191625180664847
Avg_F1,0.9367923180681744,0.9470853403020886,0.938833695530436,0.524136004260858
