,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9793842250922509,0.9828551660516606,0.9813814575645756,0.9194188191881919
Precision_0,0.9884963148313205,0.991551470960555,0.9890843409358657,0.9291823225885931
Recall_0,0.9905998390712691,0.9909844486166708,0.9920800797558742,0.9924090221302309
F1_0,0.9895469590636623,0.9912678787019765,0.9905799454023387,0.9597554887777375
Precision_1,0.8829326402425818,0.8858858858858859,0.8940734188412207,0.5340432397547596
Recall_1,0.8854257167680278,0.8970460469157254,0.8781494352736751,0.17973501303214595
F1_1,0.8841774211040018,0.8914310382041873,0.886039886039886,0.2689526285853579
Precision_2,0.9005854177754125,0.8924851950173576,0.9080629821409701,0.5831694848604011
Recall_2,0.8753362300848334,0.904303745085868,0.8889923442996068,0.15342437409476514
F1_2,0.8877813336131368,0.898355601233299,0.898426472894558,0.24293553935621262
Precision_3,0.8788212007917308,0.9005742237345811,0.8914113173786625,0.5406182602444285
Recall_3,0.8439281942977824,0.8942977824709609,0.8417106652587117,0.15881731784582892
F1_3,0.861021331609567,0.8974250291406167,0.8658483597653704,0.2455109369898792
Precision_4,0.8712105798575789,0.8965141612200436,0.9028518670496513,0.5886939571150097
Recall_4,0.852139303482587,0.9007960199004975,0.8757213930348259,0.18029850746268658
F1_4,0.861569416498994,0.8986499900734565,0.8890797050207092,0.2760511882998172
Avg_F1,0.8968192923778725,0.9154259074707072,0.9059948738245724,0.39864115640180087
