,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9801124056735606,0.9824644529066517,0.9816709754052544,0.9307495458356624
Precision_0,0.991313552121115,0.9925340490329404,0.991119984714211,0.9650676473591234
Recall_0,0.9922810059868132,0.992510894172699,0.9932992211018886,0.9739016156327854
F1_0,0.9917970431269754,0.992522471467773,0.9922084063183324,0.9694645076608454
Precision_1,0.8713281512828231,0.884680590123724,0.8747063991537124,0.5769673483482332
Recall_1,0.8842290622248576,0.881390041866566,0.876592456830719,0.5404021346558137
F1_1,0.8777312048515117,0.8830322505153062,0.8756484123992605,0.5580864546896891
Precision_2,0.9007348225247842,0.9098281486341188,0.9126302825315711,0.6109622553588071
Recall_2,0.8706294944914804,0.8842856636791951,0.8793793616493677,0.5573523681320628
F1_2,0.8854263300579128,0.8968750842083517,0.8956963349840789,0.5829273262814694
Precision_3,0.8720414596356254,0.8898382399382434,0.8867852673956803,0.5852845939319071
Recall_3,0.8705066666666667,0.9016711111111111,0.8693333333333333,0.5559111111111111
F1_3,0.8712733872474444,0.8957155976264481,0.8779725835555197,0.5702198273111044
Precision_4,0.8768495513601621,0.8898647299973897,0.9092507633038669,0.6141893924646504
Recall_4,0.865265393444415,0.9050392741696207,0.888236488280213,0.5419679247934788
F1_4,0.8710189580909863,0.897387857485716,0.8986207877150576,0.5758229360233608
Avg_F1,0.899449384674966,0.913106652260719,0.9080293049944498,0.6513042103932938
