,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9750781686696478,0.9866864344605926,0.9763065958636109,0.9067085313024036
Precision_0,0.9906745214064663,0.9941759603469641,0.9914843919416306,0.9310577007656377
Recall_0,0.9907583005187793,0.9943344469706764,0.9910853930115936,0.9980116859017789
F1_0,0.990716409191445,0.9942551973430348,0.9912848523266644,0.963372776567885
Precision_1,0.796107588789008,0.9079555966697502,0.855592852541281,1.0
Recall_1,0.8099832893105493,0.9170754496612941,0.9068334141915081,0.0
F1_1,0.8029855000178132,0.9124927367809413,0.8804682525144149,0.0
Precision_2,0.842932780023611,0.9331412622670388,0.8703700333084582,1.0
Recall_2,0.8346912749300365,0.9178858620567502,0.8469835984271494,0.0
F1_2,0.8387917838453597,0.9254506978114704,0.8585175809477643,0.0
Precision_3,0.8939058319009056,0.9197243270802933,0.8143020657328174,1.0
Recall_3,0.8967822222222223,0.9300088888888889,0.7968,0.0
F1_3,0.8953417168821718,0.9248380167773074,0.8054559667897674,0.0
Precision_4,0.8171629994941831,0.9204180064308681,0.8306669986616453,0.2707193443710178
Recall_4,0.8072989053203616,0.9118946858847229,0.833533738307541,0.35696550431781626
F1_4,0.8122010039198435,0.9161365223052848,0.8320978993725399,0.30791715777066847
Avg_F1,0.8680072827713268,0.9346346342036078,0.8735649103902302,0.25425798686771073
