,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.8639296962206985,0.8835774298357518,0.874434400414607,0.8283255760644236
Precision_0,0.9195123605656894,0.9310476763493355,0.9250159193400763,0.8283255760644236
Recall_0,0.958238016384739,0.9588802307760567,0.9591374173355773,1.0
F1_0,0.9384758605248583,0.9447590115955988,0.9417677028723326,0.906102924893106
Precision_1,0.4667405082764138,0.6186165799200423,0.6570140209962657,1.0
Recall_1,0.46039453717754175,0.4977845220030349,0.5660091047040972,0.0
F1_1,0.4635458045590662,0.5516615094847303,0.6081257336637538,0.0
Precision_2,0.5096428571428572,0.6019280980116489,0.5424625845571484,1.0
Recall_2,0.37802437157826574,0.529287101901454,0.45555424736563255,0.0
F1_2,0.4340757765234731,0.5632752787871194,0.49522438204943603,0.0
Precision_3,0.5909824723247232,0.6388888888888888,0.5568960564651811,1.0
Recall_3,0.43744843087603497,0.5640879733689931,0.3861211483199135,0.0
F1_3,0.5027549335382503,0.5991628764411672,0.4560454331608307,0.0
Precision_4,0.4968367777309152,0.5730208162596295,0.515239613617181,1.0
Recall_4,0.3626644276518332,0.4892247411139099,0.4612930310663308,0.0
F1_4,0.4192781220171167,0.5278176190835661,0.48677623709741724,0.0
Avg_F1,0.5516260994325529,0.6373352590784364,0.5975878977687541,0.1812205849786212
