,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9906085386576041,0.9907906754460493,0.9906064146134239,0.9906701359388276
Precision_0,0.9907889299308519,0.9908516068379246,0.9906695413896383,0.9906701359388276
Recall_0,0.9998150758724935,0.9999362145763093,0.9999356785643455,1.0
F1_0,0.9952815389343738,0.9953731827076605,0.9952810433455775,0.9953132043864352
Precision_1,0.39965095986038396,0.7440860215053764,0.0,1.0
Recall_1,0.035725429017160686,0.053978159126365055,0.0,0.0
F1_1,0.06558785622225405,0.10065454545454545,0.0,0.0
Precision_2,0.0,1.0,1.0,1.0
Recall_2,0.0,0.0,0.0,0.0
F1_2,0.0,0.0,0.0,0.0
Precision_3,1.0,1.0,1.0,1.0
Recall_3,0.0,0.0,0.0,0.0
F1_3,0.0,0.0,0.0,0.0
Precision_4,1.0,1.0,0.0,1.0
Recall_4,0.0,0.0,0.0,0.0
F1_4,0.0,0.0,0.0,0.0
Avg_F1,0.21217387903132554,0.21920554563244118,0.1990562086691155,0.19906264087728703
