,xenc,layer0,layer1,layer2
Acc,0.9098116705698673,0.9871316354410616,0.9862534153005464,0.9878634855581577
Precision,0.11187965040424076,0.43443366417605284,0.4283762685402029,0.5163153786104605
Recall,0.6088992974238876,0.5136612021857924,0.5378610460577674,0.6416861826697893
F1,0.18902727592819923,0.470737108970872,0.4769157730142594,0.5722141583090179
weights,"[[-2.4272491931915283, -1.3752890825271606, -1.5910319089889526, 1.6874102354049683, -1.7349711656570435, 0.17079882323741913, -2.019350051879883, 0.9960867166519165, 0.9278869032859802, 3.700350046157837, -3.372246742248535, 2.5718183517456055, -5.200356483459473, -3.830345630645752, -1.7535932064056396, -2.76662540435791, 2.4071664810180664, -1.8035755157470703, -3.660930633544922, -1.9359925985336304, -0.3663869798183441, -1.3760006427764893, 2.6600592136383057, -1.5554065704345703, -0.7872375249862671, 0.9550760388374329, 0.19492317736148834, -3.7239670753479004, 1.0875548124313354, -1.2927894592285156, 3.79119873046875, 5.015353202819824], [2.615009069442749, 1.437079668045044, 1.627665400505066, -1.972061038017273, 1.628103494644165, -0.20584174990653992, 1.9448453187942505, -1.0274457931518555, -0.7540522813796997, -3.6652424335479736, 3.226895332336426, -2.469134569168091, 5.1112380027771, 3.5334420204162598, 1.5045762062072754, 2.785937547683716, -2.361001968383789, 1.6650292873382568, 3.3705501556396484, 2.138471841812134, 0.396404892206192, 1.178928256034851, -2.8105480670928955, 1.7951207160949707, 0.6967145800590515, -0.883188009262085, -0.15892478823661804, 3.55375075340271, -1.2402549982070923, 1.1371692419052124, -3.5833425521850586, -4.994399547576904]]","[[-0.41692060232162476, 1.568878173828125, -0.5072005987167358, -0.4784720838069916, -0.09616225212812424, -0.27159368991851807, -3.872425079345703, 1.092756748199463, -1.1900064945220947, 0.006295529659837484, 0.7805457711219788, -0.20951993763446808, -0.9305511116981506, -0.7871024012565613, -0.00902070477604866, -0.009493346326053143, -0.07789880782365799, 0.22225816547870636, -0.24155305325984955, 0.1837209165096283, 0.20289351046085358, -0.3829563856124878, 0.003702693386003375, -0.02557447925209999, 0.3033604025840759, 2.2522926330566406, -1.3962385654449463, -0.6021435260772705, 1.15412175655365, 1.0231348276138306, -0.16158345341682434, -0.06671755760908127], [0.21006044745445251, -1.585734248161316, 0.5607032775878906, 0.2537773549556732, -0.07988376915454865, 0.2050497829914093, 3.9286019802093506, -1.0194705724716187, 1.1834012269973755, 0.014643533155322075, -0.932470977306366, 0.13339535892009735, 0.8215610980987549, 0.8805403113365173, 0.05150855705142021, -0.09065110236406326, 0.3947484791278839, -0.2559625506401062, 0.43463605642318726, -0.0854952484369278, -0.20117272436618805, 0.23118050396442413, -0.22286754846572876, -0.16992676258087158, -0.4173602759838104, -2.1145834922790527, 1.476823091506958, 0.45240727066993713, -0.8621902465820312, -0.7709233164787292, -0.14853231608867645, 0.15892358124256134]]","[[-0.47492340207099915, 0.4665890336036682, 1.160893201828003, -1.431666374206543, 0.03152512013912201, -0.013655712828040123, 0.11728868633508682, -0.03247392922639847, 0.43296146392822266, 0.06318243592977524, -0.3794938623905182, -2.998051404953003, 0.1960386335849762, 0.9460335969924927, -0.4933364689350128, 0.009398004971444607, 0.2908848226070404, -1.5264289379119873, -0.12574857473373413, 0.4610770046710968, 0.9225648045539856, -0.05458594858646393, 0.1627131700515747, 0.14267869293689728, -0.08797335624694824, 0.7369356751441956, 1.005262017250061, 1.109755277633667, 0.010256812907755375, 0.8513571619987488, 0.13780951499938965, 0.5239854454994202], [0.6065201163291931, -0.6326553821563721, -1.082656979560852, 1.6275633573532104, 0.024453649297356606, 0.0878903865814209, -0.02873593010008335, 0.2149515002965927, -0.3584001660346985, -0.13083133101463318, 0.29929104447364807, 3.1425116062164307, -0.11483895033597946, -0.9812670350074768, 0.4552260935306549, -0.17933562397956848, -0.2608114778995514, 1.7065213918685913, 0.14883814752101898, -0.47958263754844666, -0.964104950428009, -0.08982893824577332, 0.15518231689929962, -0.22627604007720947, -0.12575112283229828, -0.8760476112365723, -1.0388424396514893, -1.1765012741088867, 0.04481760412454605, -0.6256459355354309, -0.027247115969657898, -0.46457087993621826]]","[[1.7741026878356934, 0.23829807341098785, -0.4765743911266327, -0.3090250790119171, -0.33118438720703125, -2.8092799186706543, 0.16634029150009155, -1.807407021522522, -0.13387714326381683, -0.34786245226860046, 0.657535195350647, -0.5856123566627502, 0.4517926871776581, -0.9095766544342041, -0.10291017591953278, -0.09858949482440948, -0.35263383388519287, -1.615708351135254, -0.7799985408782959, 1.6272573471069336, -0.012647507712244987, 0.02794782631099224, 0.0159939993172884, 1.9977424144744873, -0.2700195610523224, -0.38910531997680664, -0.1412203162908554, -0.09455776959657669, 0.39089444279670715, -0.37262558937072754, 0.6665008664131165, -0.7619373798370361], [-2.0696938037872314, -0.38802820444107056, 0.5280684232711792, 0.23703162372112274, 0.3948691189289093, 2.719857692718506, -0.12987162172794342, 1.7273046970367432, 0.014804677106440067, 0.12781506776809692, -0.47968780994415283, 0.5010322332382202, -0.5012488961219788, 0.7640618681907654, 0.2018471658229828, 0.030183838680386543, 0.4156574606895447, 1.6790746450424194, 0.6045333743095398, -1.8027441501617432, -0.30582278966903687, -0.2585926949977875, -0.027122506871819496, -1.7820113897323608, 0.23489412665367126, 0.4310240149497986, 0.10243157297372818, -0.05739375576376915, -0.1980225145816803, 0.543531596660614, -0.8056098222732544, 0.7186568379402161]]"
