,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9466260830072666,0.9474165036333148,0.9511406512017887,0.8267135969815539
Precision_0,0.9831760686452707,0.9828883270978904,0.9834692684632319,0.8877030977429284
Recall_0,0.9816644645606526,0.9819663896744887,0.9829054695945577,0.9768582316906714
F1_0,0.9824196851443471,0.9824271420931971,0.9831872882027028,0.9301491612409517
Precision_1,0.8121058598455325,0.7995373068125484,0.8300387273541577,0.4037058019795381
Recall_1,0.8037694499232961,0.805873328950252,0.8285689239535393,0.21238658777120314
F1_1,0.807916150833337,0.8026928147947645,0.8293031744081983,0.27834038911131664
Precision_2,0.8174433750633187,0.811159403679835,0.8326252576857578,0.3690145732130465
Recall_2,0.7991263286348442,0.8136197230426401,0.82146331110836,0.22570433121694994
F1_2,0.8081810783498332,0.8123877005937796,0.8270066234598675,0.2800926179946668
Precision_3,0.8041053794627443,0.8111544887165326,0.8135059664215346,0.36484656053831255
Recall_3,0.8087829272951431,0.8135841914254458,0.8144524127871642,0.21748945111045512
F1_3,0.8064373706855505,0.8123675233310649,0.8139789144865287,0.2725240294391227
Precision_4,0.7754242851984374,0.8035340618460823,0.8137901968221857,0.38031536180385905
Recall_4,0.8145360815855036,0.8044068585615641,0.8322686873389022,0.2509633537641917
F1_4,0.7944991234081554,0.8039702233250621,0.8229257232479245,0.30238693728317095
Avg_F1,0.8398906816842446,0.8427690808275736,0.8552803447610444,0.4126986270138458
