,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.8999572226224783,0.9182149075408261,0.9167612271853987,0.8140377341498559
Precision_0,0.951163454610543,0.9548749042536141,0.9550017673609839,0.8350372164803671
Recall_0,0.9729563109743803,0.9748243339895363,0.9780861895621549,0.9949489213905323
F1_0,0.9619364682844384,0.9647464994905722,0.9664061444467089,0.9080061981504536
Precision_1,0.6300631225481491,0.7373578302712162,0.7623909036585674,1.0
Recall_1,0.6195756570330918,0.668979147980283,0.7190255828167292,0.0
F1_1,0.6247753823003254,0.7015061406757864,0.7400735294117647,0.0
Precision_2,0.6436835481491125,0.7454373960011034,0.7225194100820982,1.0
Recall_2,0.599240465416936,0.67689883645766,0.6286199095022624,0.0
F1_2,0.6206674338319907,0.7095167717592455,0.6723068148429804,0.0
Precision_3,0.710870377288009,0.7474209763416433,0.7109758660883191,1.0
Recall_3,0.6017486442473399,0.6970386883587092,0.588270170279372,0.0
F1_3,0.6517737115653015,0.7213511733594035,0.6438286238341611,0.0
Precision_4,0.633937261695345,0.744271474019088,0.7261046567759791,0.24258143744905197
Recall_4,0.5404619436958541,0.6678770992250187,0.687046087790618,0.17443931850363129
F1_4,0.5834795579974276,0.7040078962256202,0.7060355955407784,0.20294309108703065
Avg_F1,0.6885265107958967,0.7602256963021257,0.7457301416152788,0.22218985784749684
