,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.8943661971830986,0.9184259717826686,0.9177321648587925,0.7997691336699442
Precision_0,0.9512271707366763,0.9610256815845074,0.9616200856590971,0.8208803987361348
Recall_0,0.967184780047282,0.9698614985822989,0.9730518012025754,0.9960899194989016
F1_0,0.959139606618889,0.9654233735573367,0.9673021691972945,0.9000374767701979
Precision_1,0.6367188590248123,0.7390297816411268,0.7622236478839736,1.0
Recall_1,0.651935043687621,0.7070178822756142,0.7554493430782091,0.0
F1_1,0.644237116422568,0.7226695000346869,0.7588213765437858,0.0
Precision_2,0.624357838100691,0.757007437425881,0.7331089223452287,1.0
Recall_2,0.591524491737011,0.7162421234098205,0.6780778147663774,0.0
F1_2,0.6074978536678431,0.736060785399286,0.7045203628643119,0.0
Precision_3,0.7315158386586958,0.7539706275874011,0.7303049967553537,1.0
Recall_3,0.6414020078173835,0.7214737048222261,0.6356707661487713,0.0
F1_3,0.6835015348809214,0.7373642909647897,0.6797097714571019,0.0
Precision_4,0.6367099936774862,0.735399337181485,0.723775775946719,0.2326833680402179
Recall_4,0.5659742496788509,0.7336870839658998,0.7424238000700689,0.16147962162793414
F1_4,0.5992619641028614,0.7345422127389047,0.7329811995128735,0.19065017880994442
Avg_F1,0.6987276151386166,0.7792120325390008,0.7686669759150735,0.21813753111602846
