,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,4.541995929118774,4.497844827586207,4.627454501915709,2.9104705459770117
Precision_0,0.9372276379757677,0.9746375583736047,0.9379609491007449,0.9945354608036715
Recall_0,0.960453289966184,0.9279989158212654,0.9824208162317045,0.6013513513513513
F1_0,0.9486983349906933,0.9507466189747337,0.9596762246380695,0.7495083470406313
Precision_1,0.2277456647398844,0.20949477351916376,0.5431119920713577,0.04230408991570403
Recall_1,0.09827887253679221,0.5999002244948866,0.2733848840109753,0.06759790471439261
F1_1,0.1373061508973689,0.31054296597585385,0.3636966981914717,0.05204032645223236
Precision_2,0.26154322900526805,0.35966029723991505,0.23592814371257484,1.0
Recall_2,0.2350320245057087,0.23586744639376217,0.21943748259537732,0.0
F1_2,0.24757993546494572,0.28489741002354524,0.22738421584186985,0.0
Precision_3,0.2647500536365587,0.16513621059075603,0.06706408345752608,0.18014361536059945
Recall_3,0.2660056046561759,0.2325932312998491,0.01940073291657685,0.24876050873032982
F1_3,0.2653763440860215,0.1931441868790835,0.030095301788998496,0.20896333182435492
Precision_4,0.1651617757712566,0.6748893105629349,0.18734910671173347,0.04065670254782003
Recall_4,0.11323188031983493,0.5504255867939128,0.10007737941707506,0.6770698994067578
F1_4,0.13435348125478194,0.6063361272908083,0.1304640215198386,0.07670728500043833
Avg_F1,0.3466628493387623,0.46913346182880494,0.3422632923960497,0.21744385806353134
