,layer0,layer1,layer2
Acc,0.9848385050741608,0.9896321233411397,0.9892296057767369
Precision,0.30592824644346917,0.38252357409266124,0.3590919229092532
Recall,0.8316877935144914,0.9163838395103029,0.8418283706925394
F1,0.4473157538596747,0.539743507288019,0.5034368558880955
weights,"[[-0.552610456943512, 0.005568484775722027, -0.24970215559005737, 0.10477888584136963, -0.03975161910057068, 0.2857874929904938, -0.7642307281494141, 0.6987541913986206, -0.1680244505405426, -1.3953067064285278, 0.13937392830848694, 0.4469148516654968, -2.424147605895996, -1.4903297424316406, 0.5538951754570007, -0.8317570090293884, -0.9595822691917419, 0.557725727558136, 0.47872987389564514, 0.4177494943141937, 1.4583178758621216, -1.377578616142273, -0.0751311406493187, -0.5009327530860901, 0.40880870819091797, 0.636346697807312, -1.6547333002090454, 0.16046978533267975, 0.7085813283920288, 0.3491459786891937, 0.01057351753115654, -1.0271741151809692], [0.6412705779075623, 0.12457472085952759, 0.09101791679859161, 0.05928274616599083, -0.1204761415719986, -0.42620861530303955, 0.638083279132843, -0.6561063528060913, 0.24437688291072845, 1.3851420879364014, -0.012093767523765564, -0.34902122616767883, 2.3073763847351074, 1.5900039672851562, -0.6661518812179565, 0.6725415587425232, 0.9740498065948486, -0.2611848711967468, -0.571198582649231, -0.42171281576156616, -1.2023330926895142, 1.4189085960388184, 0.1954689621925354, 0.3166191577911377, -0.5490376949310303, -0.5631319284439087, 1.7510662078857422, 0.056862156838178635, -0.8628646731376648, -0.5114084482192993, -0.03201136365532875, 1.0571194887161255]]","[[0.02754110097885132, 0.5555144548416138, -0.4472373425960541, -2.303225040435791, 0.3623211979866028, -0.4049716293811798, 0.9441603422164917, 0.32885679602622986, -0.21886833012104034, -0.08345327526330948, 0.6318860054016113, -1.8072009086608887, 0.43369153141975403, 0.5454989075660706, 0.08696356415748596, 0.5607374906539917, 0.606844961643219, -0.704232931137085, 0.22232814133167267, -0.2550845444202423, 0.7827817797660828, 0.7789703607559204, 0.6853199005126953, 1.5716664791107178, 0.17691707611083984, 0.7197545170783997, 0.8215071558952332, 0.8452466130256653, 0.26807901263237, 0.3314219117164612, 0.18472611904144287, 0.0356757789850235], [-0.0010832017287611961, -0.7743278741836548, 0.22189319133758545, 2.4516234397888184, -0.4156051576137543, 0.20713265240192413, -1.1036081314086914, -0.5030516982078552, 0.0940355509519577, 0.08486052602529526, -0.5247015953063965, 2.0336971282958984, -0.4965484142303467, -0.41387322545051575, -0.016403652727603912, -0.4256632328033447, -0.5322151184082031, 0.7828645706176758, -0.036492571234703064, 0.38544318079948425, -0.957838237285614, -0.7131457328796387, -0.5213205218315125, -1.7138136625289917, 0.011374728754162788, -0.4255402386188507, -0.9494751691818237, -1.1689813137054443, -0.34856435656547546, -0.18251729011535645, -0.29141655564308167, -0.2561921775341034]]","[[0.4621638059616089, 0.36375516653060913, -2.4049582481384277, -0.42452922463417053, 0.2599332630634308, -1.3286361694335938, -0.0775715634226799, -0.8179917931556702, -0.14280080795288086, -0.4834069609642029, -0.3300096094608307, -0.4781118631362915, 0.6346226334571838, 0.019388960674405098, 0.22777120769023895, -0.36096900701522827, 0.2598126530647278, -0.43113383650779724, 0.4175854027271271, 2.2812206745147705, -0.2367725968360901, -0.40887951850891113, 0.04957157000899315, 0.1581437736749649, -0.07828550785779953, -1.065623164176941, -0.15367956459522247, -0.09806595742702484, 1.6992212533950806, -0.40490564703941345, 0.11535251885652542, -0.384151816368103], [-0.5920229554176331, -0.4469260275363922, 2.455048084259033, 0.3157845735549927, -0.3982270658016205, 1.3036739826202393, 0.22998648881912231, 1.1350703239440918, -0.01738378405570984, 0.38178005814552307, 0.4243535101413727, 0.6500222682952881, -0.39375343918800354, -0.2693290114402771, -0.4337998032569885, 0.30228692293167114, -0.06650742143392563, 0.6285922527313232, -0.5304484367370605, -1.9827512502670288, 0.20122051239013672, 0.36149877309799194, 0.038679610937833786, -0.3472020924091339, 0.058871615678071976, 1.1817541122436523, 0.07082752883434296, 0.19747690856456757, -1.7960203886032104, 0.35963794589042664, 0.048414383083581924, 0.34784579277038574]]"
