,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9608073644494131,0.9626825391280045,0.9647319557015093,0.8347103828954723
Precision_0,0.9867282384235764,0.988458540089082,0.987839772665173,0.8899769697508746
Recall_0,0.9859162317969454,0.986612387639682,0.9877588044042512,0.9732488183382968
F1_0,0.9863220679856798,0.9875346010399592,0.9877992868755038,0.9297520887649748
Precision_1,0.8569524655708574,0.8560791026231417,0.8659582176065692,0.46997758453491884
Recall_1,0.8645815024431399,0.8658821668365733,0.882289872394277,0.25980771258832214
F1_1,0.8607500798376125,0.8609527304820451,0.8740477620776417,0.33462938123616937
Precision_2,0.8677605050695548,0.8607562841530054,0.883003007355339,0.42844165282392027
Recall_2,0.8571453916437506,0.873316774594163,0.8647210148141578,0.2928590437328129
F1_2,0.8624202855217533,0.8669910393870677,0.8737663920833968,0.347907643345663
Precision_3,0.8584351322096799,0.8575198560858055,0.8730253533805951,0.451104832876114
Recall_3,0.8635538732759515,0.873319160703792,0.8715994330948184,0.2856303363406962
F1_3,0.8609868948225502,0.865347399427994,0.8723118105196698,0.3497843744212504
Precision_4,0.8497365718998805,0.869876006691155,0.8698069615700346,0.46010528967922454
Recall_4,0.858274677819715,0.8575861130946308,0.8737036281410453,0.29495222550919786
F1_4,0.8539842844697065,0.863687342151449,0.8717509404195947,0.35946686558195673
Avg_F1,0.8848927225274604,0.888902622497703,0.8959352383951614,0.46430807067000285
