,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.946167025567405,0.9494943344954881,0.9469724159146842,0.9346416119770303
Precision_0,0.9680121360481655,0.9713061841214857,0.9705014649193927,0.9346416119770303
Recall_0,0.9815863698908806,0.97930638031369,0.980866373182294,1.0
F1_0,0.9747519971309861,0.9752898763099563,0.9756563918667829,0.9662167981819748
Precision_1,0.524815054226819,0.5958077179468187,0.6102898966704937,1.0
Recall_1,0.46713975194987856,0.5142564889400333,0.543728423475259,0.0
F1_1,0.49430069338745136,0.5520365096249528,0.5750895936168774,0.0
Precision_2,0.48604832424006233,0.5290849224859377,0.5000838644750084,1.0
Recall_2,0.4462892721677521,0.5519931296070995,0.4267515923566879,0.0
F1_2,0.4653210461515502,0.540296311862982,0.46051666216164033,0.0
Precision_3,0.6007301692665118,0.6979251608226873,0.5535211267605634,1.0
Recall_3,0.3561823548704493,0.5052804198097737,0.43824204657264676,0.0
F1_3,0.4472080382144622,0.5861806559622555,0.48918176825919824,0.0
Precision_4,0.6040682614657931,0.5753111335351497,0.5129734780421189,1.0
Recall_4,0.4856075453209211,0.5237628613424792,0.43710191082802546,0.0
F1_4,0.538398859238134,0.548328150546597,0.472008200787011,0.0
Avg_F1,0.5839961268245168,0.6404263008613487,0.594490523338302,0.19324335963639497
