,layer0,layer1,layer2
Acc,0.974241214057508,0.9808805910543131,0.9689996006389776
Precision_0,0.9883498244494096,0.9907968932865199,0.9876582615171827
Recall_0,0.9842657342657343,0.9888505441996284,0.9794777103666579
F1_0,0.986303551520943,0.9898227619376612,0.9835509760813711
Precision_1,0.7593192868719612,0.8298217179902755,0.6847649918962723
Recall_1,0.8105536332179931,0.8554720133667502,0.7845868152274837
F1_1,0.784100418410042,0.8424516659810776,0.7312851579402856
