,action_linear_layer2_channelhiddenxenc_tick3,action_ahead_1_linear_layer2_channelhiddenxenc_tick3,action_ahead_2_linear_layer2_channelhiddenxenc_tick3,agent_loc_linear_layer2_channelhiddenxenc_tick3,agent_loc_ahead_1_linear_layer2_channelhiddenxenc_tick3,agent_loc_ahead_2_linear_layer2_channelhiddenxenc_tick3,agent_loc_ahead_3_linear_layer2_channelhiddenxenc_tick3
train_loss,0.9051571869583982,1.1316847784808737,1.24497377360142,3.1853783128744486,3.186045043834925,3.1913184477348246,3.362186857123873
val_loss,0.9150635707072723,1.1919207181639344,1.3485667104480648,3.1853783268194933,3.1964559354854902,3.297017604363065,3.5656401535560347
val_acc,0.9903653151344841,0.7120994739359159,0.5462718138551031,1.0,0.9897178383548542,0.8984664198836594,0.6405828386400432
test_acc,0.9931129476584022,0.7007469654528478,0.5680823680823681,1.0,0.9920634920634921,0.9063063063063063,0.6251306165099269
mean_abs_weight,"[0.33772799372673035, 0.1516597718000412, 0.3646710515022278, 1.4215160608291626, 0.34998634457588196, 0.28945663571357727, 0.32598817348480225, 0.4360000193119049, 0.3582039773464203, 0.4197699725627899, 0.33300116658210754, 0.5071699023246765, 0.3061973750591278, 0.3680017590522766, 0.2872318625450134, 0.33003348112106323, 0.4383312165737152, 0.26286908984184265, 0.3537761867046356, 0.14184163510799408, 0.36335116624832153, 1.1651185750961304, 1.6924375295639038, 0.4526851773262024, 0.8604552149772644, 0.3874053657054901, 1.1897063255310059, 0.388676255941391, 0.5193300247192383, 0.11538870632648468, 0.37945935130119324, 0.4489530622959137, 0.27147993445396423, 0.1634110063314438, 0.20583319664001465, 0.20426762104034424, 0.21270743012428284, 0.20927448570728302, 0.1907743364572525, 0.23469935357570648, 0.1916152983903885, 0.17880187928676605, 0.2284216731786728, 0.11626360565423965, 0.21526776254177094, 0.1738714575767517, 0.2418184131383896, 0.19188880920410156, 0.16181695461273193, 0.21076571941375732, 0.24937203526496887, 0.2000434398651123, 0.19442670047283173, 0.24833737313747406, 0.1939554512500763, 0.13395880162715912, 0.19479414820671082, 0.20271991193294525, 0.14924047887325287, 0.19863472878932953, 0.2088761329650879, 0.23062734305858612, 0.1934083253145218, 0.1427716463804245]","[0.3725822865962982, 0.14469285309314728, 0.36746689677238464, 0.6117379069328308, 0.4359423816204071, 0.3263401389122009, 0.34293946623802185, 0.4947986602783203, 0.5609993934631348, 0.5536372065544128, 0.5448423624038696, 0.5277321338653564, 0.659879207611084, 0.524469256401062, 0.4265853464603424, 0.5480376482009888, 0.757102906703949, 0.43176260590553284, 0.5346841216087341, 0.1629578322172165, 0.464876264333725, 0.5803009271621704, 0.4651251435279846, 0.6370406150817871, 1.2700761556625366, 0.3704255223274231, 0.625715434551239, 0.38231298327445984, 0.5812593698501587, 0.30840691924095154, 0.5492734909057617, 0.6170525550842285, 0.2504070997238159, 0.20350025594234467, 0.2186264544725418, 0.13892017304897308, 0.268084853887558, 0.27887415885925293, 0.2354166954755783, 0.21152210235595703, 0.18375444412231445, 0.15374988317489624, 0.30981120467185974, 0.08455739170312881, 0.22866271436214447, 0.15829136967658997, 0.23745329678058624, 0.23031631112098694, 0.23586682975292206, 0.2141699343919754, 0.48576781153678894, 0.44067785143852234, 0.27400723099708557, 0.3168564736843109, 0.2800513803958893, 0.10770445317029953, 0.17269757390022278, 0.1575717180967331, 0.1803516000509262, 0.16848190128803253, 0.22180311381816864, 0.38946786522865295, 0.17072460055351257, 0.13924194872379303]","[0.5021988153457642, 0.12750397622585297, 0.43938979506492615, 0.5399174690246582, 0.35290247201919556, 0.34936994314193726, 0.30457037687301636, 0.351691871881485, 0.44614335894584656, 0.4240167737007141, 0.3990744650363922, 0.5126768946647644, 0.5167445540428162, 0.5418031215667725, 0.5623146891593933, 0.6326617002487183, 0.5428978800773621, 0.3346777558326721, 0.37603649497032166, 0.13506349921226501, 0.41743889451026917, 0.5267297625541687, 0.48373833298683167, 0.4381100833415985, 0.5203341841697693, 0.38439059257507324, 0.42887574434280396, 0.38880643248558044, 0.6208372116088867, 0.27350184321403503, 0.450247585773468, 0.5840585827827454, 0.20140472054481506, 0.14680680632591248, 0.16762284934520721, 0.1320977658033371, 0.2179580181837082, 0.22723980247974396, 0.20100770890712738, 0.16873955726623535, 0.17291609942913055, 0.15281997621059418, 0.24627459049224854, 0.09016820043325424, 0.17849084734916687, 0.13298802077770233, 0.18433275818824768, 0.16114209592342377, 0.19714704155921936, 0.17455486953258514, 0.363412469625473, 0.3890164792537689, 0.23816537857055664, 0.2546166181564331, 0.23367314040660858, 0.13649199903011322, 0.14145587384700775, 0.14940135180950165, 0.1274319738149643, 0.15586310625076294, 0.18388810753822327, 0.30700597167015076, 0.16182558238506317, 0.1129130870103836]","[0.15980005264282227, 1.6213818788528442, 0.06273172050714493, 0.180006206035614, 0.07669366151094437, 0.06294342875480652, 0.12489742785692215, 0.05811657756567001, 0.07682807743549347, 0.08488568663597107, 0.1684119701385498, 0.060616739094257355, 0.07533563673496246, 0.06673853099346161, 0.07672848552465439, 0.08910144120454788, 0.09109588712453842, 0.08417968451976776, 0.08300329744815826, 1.072806715965271, 0.10619356483221054, 0.18632304668426514, 0.15373963117599487, 0.06258095055818558, 0.15081097185611725, 0.07539143413305283, 0.11605846136808395, 0.06005723029375076, 0.085922971367836, 0.05069149285554886, 0.058562975376844406, 0.15204647183418274, 0.14662082493305206, 0.13170626759529114, 0.14383092522621155, 0.12989890575408936, 0.1545688658952713, 0.20017185807228088, 0.17266976833343506, 0.1477932631969452, 0.14926597476005554, 0.13782404363155365, 0.20904630422592163, 0.16315138339996338, 0.14590878784656525, 0.164907306432724, 0.15571725368499756, 0.17560066282749176, 0.19199243187904358, 0.11593316495418549, 0.27523595094680786, 0.24046337604522705, 0.1854339838027954, 0.1719265878200531, 0.2502819001674652, 0.16992071270942688, 0.13979384303092957, 0.1492151916027069, 0.11425003409385681, 0.15710999071598053, 0.1698855608701706, 0.22078603506088257, 0.16382253170013428, 0.1965712606906891]","[0.22855287790298462, 0.11293254792690277, 0.20852643251419067, 0.3949275612831116, 0.25544440746307373, 0.22242076694965363, 0.2645731568336487, 0.26862266659736633, 0.2373357117176056, 0.30995744466781616, 0.349433958530426, 0.2433764636516571, 0.24043744802474976, 0.23839932680130005, 0.20001009106636047, 0.2647821009159088, 0.3251088857650757, 0.20742850005626678, 0.24052152037620544, 0.08486996591091156, 0.2580265402793884, 0.5971167087554932, 0.49362829327583313, 0.29470694065093994, 0.5003993511199951, 0.28852054476737976, 0.36094626784324646, 0.23623690009117126, 0.2761676013469696, 0.15232384204864502, 0.2153671234846115, 0.32267507910728455, 0.22343099117279053, 0.16722452640533447, 0.20124265551567078, 0.2042807936668396, 0.2122403085231781, 0.24593672156333923, 0.18320874869823456, 0.2062269002199173, 0.23880907893180847, 0.15898603200912476, 0.27044546604156494, 0.14992353320121765, 0.2467254102230072, 0.16477656364440918, 0.24875621497631073, 0.22613978385925293, 0.20719560980796814, 0.23123027384281158, 0.33767637610435486, 0.3259325623512268, 0.27699217200279236, 0.2841350734233856, 0.27125781774520874, 0.14471575617790222, 0.21606603264808655, 0.25686120986938477, 0.1609925776720047, 0.2283751368522644, 0.23320366442203522, 0.28023678064346313, 0.2523171603679657, 0.1417267918586731]","[0.3863019347190857, 0.1550620198249817, 0.3287259340286255, 0.41235584020614624, 0.4221838414669037, 0.3400992155075073, 0.37170878052711487, 0.4629601538181305, 0.3784745931625366, 0.45467716455459595, 0.48875686526298523, 0.4248298704624176, 0.3953526020050049, 0.3829922378063202, 0.3415166437625885, 0.42786768078804016, 0.4586452841758728, 0.3262289762496948, 0.37110114097595215, 0.10275739431381226, 0.39416489005088806, 0.5706578493118286, 0.4922729730606079, 0.4090585708618164, 0.6784408688545227, 0.395107626914978, 0.376472532749176, 0.3686505854129791, 0.3759262263774872, 0.22732818126678467, 0.3828268051147461, 0.4476762115955353, 0.27221155166625977, 0.20130611956119537, 0.24193842709064484, 0.24282929301261902, 0.25786200165748596, 0.32609885931015015, 0.26890504360198975, 0.2444905787706375, 0.31576329469680786, 0.20518943667411804, 0.264470636844635, 0.18916305899620056, 0.3448558449745178, 0.1872544288635254, 0.3227972388267517, 0.2556435167789459, 0.23847320675849915, 0.313373327255249, 0.3369832932949066, 0.2645546793937683, 0.30601274967193604, 0.3657848834991455, 0.3315240740776062, 0.15974685549736023, 0.2833978235721588, 0.36620664596557617, 0.19133411347866058, 0.31395483016967773, 0.28537946939468384, 0.25552406907081604, 0.37916243076324463, 0.18876834213733673]","[0.4213751256465912, 0.15244904160499573, 0.2961072027683258, 0.3424840569496155, 0.3637569546699524, 0.27527308464050293, 0.2945103347301483, 0.3647741973400116, 0.32191479206085205, 0.3487684726715088, 0.3875744342803955, 0.36962535977363586, 0.3507297933101654, 0.343226820230484, 0.3279903531074524, 0.4044903814792633, 0.381217896938324, 0.2787090837955475, 0.32206887006759644, 0.109672911465168, 0.3238416016101837, 0.5032204389572144, 0.42057785391807556, 0.38578110933303833, 0.5666561126708984, 0.3340113162994385, 0.33671441674232483, 0.30704265832901, 0.3080746531486511, 0.22281526029109955, 0.3450295627117157, 0.4233252704143524, 0.21612697839736938, 0.1626083254814148, 0.1817307472229004, 0.17858505249023438, 0.2054332047700882, 0.26308733224868774, 0.2210727035999298, 0.19774550199508667, 0.2596893012523651, 0.16347523033618927, 0.21363495290279388, 0.15585266053676605, 0.28241294622421265, 0.15677188336849213, 0.23917263746261597, 0.21251516044139862, 0.17891496419906616, 0.25211670994758606, 0.2632758319377899, 0.22038698196411133, 0.22668671607971191, 0.26059240102767944, 0.2845596969127655, 0.12986713647842407, 0.2212042510509491, 0.2878223657608032, 0.15582244098186493, 0.22213143110275269, 0.2031547576189041, 0.21560895442962646, 0.2977374196052551, 0.1559430956840515]"
