,agent_loc_ahead_1_linear_layer2_channel[35]_tick3,agent_loc_ahead_1_linear_layer2_channel[50]_tick3,agent_loc_ahead_1_linear_layer2_channel[53]_tick3,agent_loc_ahead_1_linear_layer2_channel[54]_tick3,agent_loc_ahead_1_linear_layer2_channel[58]_tick3,agent_loc_ahead_1_linear_layer2_channel[56]_tick3
train_loss,3.8253649066795004,3.9927303140813653,3.9274238591844384,3.8041332472454417,4.063659161329269,3.956221035935662
val_loss,3.9196914196014405,4.096391868591309,4.002825212478638,3.7906951904296875,4.133395576477051,3.99278781414032
val_acc,0.32679738562091504,0.14705882352941177,0.2679738562091503,0.47058823529411764,0.09803921568627451,0.32679738562091504
test_acc,0.2956521739130435,0.1072463768115942,0.2028985507246377,0.3884057971014493,0.06666666666666667,0.2289855072463768
