,agent_loc_ahead_1_linear_layer2_channel[35]_tick3,agent_loc_ahead_1_linear_layer2_channel[50]_tick3,agent_loc_ahead_1_linear_layer2_channel[53]_tick3,agent_loc_ahead_1_linear_layer2_channel[54]_tick3,agent_loc_ahead_1_linear_layer2_channel[58]_tick3,agent_loc_ahead_1_linear_layer2_channel[56]_tick3
train_loss,3.832017727873542,3.9928383502093228,3.924677835269408,3.80551693927158,4.062578369270671,3.953896397894079
val_loss,3.9203215837478638,4.097187757492065,4.006588768959046,3.7931278944015503,4.132445859909057,3.984667658805847
val_acc,0.3202614379084967,0.13071895424836602,0.24836601307189543,0.46078431372549017,0.10457516339869281,0.30392156862745096
test_acc,0.28695652173913044,0.11304347826086956,0.19710144927536233,0.3855072463768116,0.07246376811594203,0.22608695652173913
