,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
{0: [10]},0.0001,-0.0003,0.0008,-0.0003,-0.0032,-0.3067,0.0002,0.0028,-0.0039,0.0001,0.0013,-0.0767,0.0015,-0.1327,-0.0003,0.0058,-0.0305,0.001,0.253,-0.0119,0.0048,-0.0133,0.0137,0.4292,0.017,-0.0053,0.0022,-0.0223,0.0011,0.0135,-0.0044,-0.0019,0.1765,0.0032,0.1442,-0.1551,0.0017,-0.0321,0.0158,0.1617,0.1765,0.0032,0.1442,-0.1551,0.0017,-0.0321,0.0158,0.1617,0.0017,0.225,0.0016,-0.0757,0.0068,-0.0246,0.0112,0.0089,0.0187,0.0058,0.2391,-0.1908,-0.0007,-0.0216,0.048,0.1477,-0.2768,-0.1981,0.0798,0.0012,-0.3795,-0.0273,-0.0754,0.015,-0.0159,0.0007,0.0607,-0.1399,0.0077,-0.0715,-0.001,0.0393
{0: [11]},0.0001,0.0005,-0.0015,0.0006,-0.0008,0.0041,-0.0001,-0.0006,-0.0003,-0.0,-0.0003,0.0117,-0.0002,0.009,0.0001,-0.0007,-0.0104,-0.0004,0.0214,-0.0002,-0.0032,0.0001,-0.0215,0.0985,0.0088,-0.0041,-0.0005,-0.0022,-0.0001,-0.0002,0.0009,-0.0011,-0.029,0.0124,0.0271,0.0026,-0.0002,0.0014,-0.0004,0.1863,-0.029,0.0124,0.0271,0.0026,-0.0002,0.0014,-0.0004,0.1863,0.0025,-0.0131,0.0006,0.0149,0.0003,0.0003,-0.0012,-0.1207,0.0109,0.0021,0.0511,0.0002,0.0,0.0007,-0.0452,0.1941,-0.0081,-0.1204,-0.0032,0.0004,-0.027,0.0039,0.0261,0.008,0.006,0.0009,0.0039,-0.0174,-0.0089,0.0037,0.0024,-0.0029
{0: [12]},0.0037,0.0042,0.0149,0.1492,0.07,0.0991,0.001,0.8396,0.0108,0.0028,0.0382,0.6213,0.3525,0.0953,0.005,0.033,0.034,0.0004,0.5021,0.003,0.9177,-0.0023,0.1792,0.7509,0.1346,0.0083,0.1033,0.3836,0.0807,0.0641,0.0448,-0.0018,0.2197,0.9141,0.5761,0.01,0.7551,0.0213,0.0381,0.3172,0.2197,0.9141,0.5761,0.01,0.7551,0.0213,0.0381,0.3172,-0.0001,0.8535,0.557,0.5604,0.9029,0.0092,0.2222,0.0061,0.0975,0.0041,0.3535,0.0078,-0.0004,0.0092,0.024,0.2456,0.1289,0.1096,0.6317,0.0033,0.2768,0.0014,0.0193,0.9187,0.2124,0.0441,-0.1383,0.0237,0.8552,0.0325,0.0543,0.8271
{0: [13]},-0.0003,0.001,-0.0,0.003,-0.0016,-0.0022,0.0001,0.0034,-0.0006,0.0003,0.0011,-0.0013,0.0017,-0.1051,-0.0006,-0.001,-0.0063,-0.0025,0.0738,0.0009,0.0012,-0.0017,0.077,0.7336,-0.0781,-0.0,-0.0028,-0.0031,0.0001,-0.0581,-0.0018,-0.0006,-0.0259,0.0155,0.0292,0.0004,-0.0004,-0.0084,0.0007,0.178,-0.0259,0.0155,0.0292,0.0004,-0.0004,-0.0084,0.0007,0.178,-0.0037,0.2162,0.003,0.0204,0.0029,-0.017,-0.0004,0.0031,-0.0136,-0.0002,-0.0288,0.002,-0.0014,-0.0022,-0.0181,0.1984,0.0124,0.0896,-0.0088,-0.0011,0.1084,-0.0138,0.0001,0.0076,-0.0011,0.0011,0.0183,-0.0171,-0.002,-0.0048,0.0017,-0.0193
{0: [14]},-0.0011,0.0237,0.2977,-0.0001,0.1522,0.1873,-0.0011,0.8085,0.0114,0.9502,0.3558,0.1867,0.0179,0.0806,-0.0015,0.9481,0.0757,0.0017,0.5005,-0.0003,0.9135,0.0129,0.5514,0.7567,0.1973,0.7734,0.0678,0.1571,0.029,0.0935,-0.0316,0.0024,0.7643,0.9568,0.582,0.0146,0.7101,0.0094,0.0088,0.3345,0.7643,0.9568,0.582,0.0146,0.7101,0.0094,0.0088,0.3345,0.0258,0.876,0.1687,0.1153,0.865,0.0079,0.5698,0.0116,0.1225,0.0196,0.3611,-0.0007,0.0103,0.0096,0.1261,0.2518,-0.2232,0.1327,0.8249,-0.0273,0.2519,0.0205,0.0873,0.9299,-0.0294,0.9203,0.442,0.0751,0.0575,0.0572,0.6014,0.8547
{0: [15]},0.0007,0.001,0.0,0.0018,0.0006,0.0866,0.0,0.0005,0.002,-0.0001,0.0002,-0.0203,0.0001,-0.2088,-0.0001,0.0008,-0.0856,0.0001,-0.0378,-0.0009,-0.011,0.0044,0.0038,0.1365,0.0503,-0.0002,0.0003,-0.02,0.0014,-0.1857,0.0051,-0.0003,0.0309,0.0017,-0.219,0.0039,0.001,0.0081,-0.0018,-0.0715,0.0309,0.0017,-0.219,0.0039,0.001,0.0081,-0.0018,-0.0715,0.0024,0.0687,0.0025,0.0255,0.014,-0.0035,0.1198,0.0012,-0.0597,-0.0006,0.0035,0.0004,-0.0024,-0.0032,0.0127,0.0139,0.0973,-0.0245,-0.0087,0.0004,-0.0786,-0.0185,0.0095,-0.0012,0.0221,-0.0005,-0.0517,-0.1492,-0.0049,-0.0092,0.0063,-0.0225
{0: [16]},-0.0002,0.0002,0.0008,-0.003,-0.0018,-0.0038,-0.0002,-0.0019,0.0042,0.0001,-0.0015,0.0444,-0.0001,-0.0072,0.0002,-0.0001,0.042,-0.0014,-0.0485,-0.0004,-0.0033,0.0017,0.1522,-0.1744,0.138,-0.0001,-0.0048,0.0081,-0.0015,0.0071,0.0126,0.0002,0.27,-0.0061,-0.0174,-0.0024,0.0013,-0.0093,0.0086,0.0649,0.27,-0.0061,-0.0174,-0.0024,0.0013,-0.0093,0.0086,0.0649,0.0149,-0.0312,-0.003,0.0293,-0.0024,-0.0004,0.0679,0.0021,0.1018,-0.0004,0.0469,0.0013,-0.0014,0.0004,0.0688,-0.4891,0.0929,0.0323,-0.0804,-0.0016,0.0876,-0.0045,-0.0153,-0.0033,0.022,0.0009,-0.2603,0.004,-0.0055,0.0058,0.0004,0.0238
{0: [17]},0.0026,-0.0033,0.0014,0.1881,0.0111,-0.0127,-0.0011,0.0431,-0.0037,-0.0001,0.0059,0.3148,0.0004,0.0967,-0.004,-0.004,0.0398,0.0016,0.2249,0.0007,0.8561,-0.0039,-0.164,0.0717,-0.0628,-0.0047,0.0477,0.4248,-0.003,0.1103,-0.0238,-0.0026,0.0072,0.0101,0.521,0.0194,0.0051,0.0141,0.0194,0.134,0.0072,0.0101,0.521,0.0194,0.0051,0.0141,0.0194,0.134,0.0083,0.1135,0.0371,0.779,0.057,0.0082,-0.0267,0.0085,0.0816,-0.0155,0.322,0.0049,0.006,0.0027,-0.1142,0.225,0.1614,-0.4385,0.7986,-0.0166,0.2671,-0.0006,-0.1305,0.0598,0.032,-0.0017,0.3297,-0.0103,0.112,0.012,-0.0032,-0.0404
{0: [18]},0.0002,0.0004,-0.0005,0.0009,0.002,0.0057,0.0001,-0.0019,0.0027,0.0001,0.0009,0.0463,0.0004,0.0342,0.0011,0.001,0.0314,0.001,-0.1302,-0.0002,0.0033,0.0012,-0.1386,0.0791,0.0793,-0.0053,-0.0009,0.0064,-0.0,0.0181,0.0012,0.002,-0.0392,0.0103,0.0372,0.0056,-0.0003,0.0115,-0.0018,0.0709,-0.0392,0.0103,0.0372,0.0056,-0.0003,0.0115,-0.0018,0.0709,0.0083,0.4817,0.0005,0.0299,0.0013,0.0046,-0.003,-0.0327,0.0084,-0.0032,-0.3193,0.0024,0.0004,0.0027,-0.0632,0.0813,0.0188,0.037,-0.0259,0.0006,-0.0739,-0.0006,-0.0457,-0.0146,0.0422,-0.0002,-0.0103,-0.0004,-0.0008,0.008,0.0043,-0.0418
{0: [19]},-0.0006,0.0009,-0.0011,-0.0038,-0.0092,0.0896,-0.0003,0.0011,-0.0057,0.0003,-0.0014,-0.0769,-0.0004,-0.2289,-0.0034,0.0011,-0.2209,0.0003,-0.0213,-0.0045,-0.0016,-0.0107,-0.3116,0.1392,-0.5148,0.006,-0.0015,-0.0245,-0.0029,-0.2111,-0.0262,-0.0002,-0.0962,0.0032,0.0152,-0.0142,0.0012,-0.161,-0.0114,-0.4179,-0.0962,0.0032,0.0152,-0.0142,0.0012,-0.161,-0.0114,-0.4179,-0.0205,0.4217,-0.0017,-0.0635,0.005,-0.0626,-0.0514,-0.0109,-0.7535,0.0022,-0.0944,-0.0738,0.0013,-0.0218,-0.1244,0.0442,-0.5326,-0.0339,0.0576,0.0029,-0.1974,-0.0456,0.0045,-0.0017,-0.0328,-0.0012,-0.0858,-0.0794,-0.018,-0.0737,-0.0028,-0.0263
{0: [20]},0.0005,0.0003,-0.0005,0.0013,0.0019,0.0586,0.0001,0.0008,0.0014,0.0001,-0.0001,0.0012,0.0001,0.0108,0.0001,0.0004,0.0205,0.0011,-0.0427,-0.0007,0.0086,-0.0002,0.04,-0.0761,-0.0116,-0.0017,-0.0,0.0097,-0.0001,-0.0079,0.0013,0.0021,-0.0721,0.0003,0.0095,0.0036,-0.0007,0.001,0.0008,-0.117,-0.0721,0.0003,0.0095,0.0036,-0.0007,0.001,0.0008,-0.117,0.0039,-0.0743,0.0001,0.0592,0.0031,-0.0024,0.0036,-0.4449,0.0416,-0.0033,-0.2644,-0.0019,0.0003,-0.0001,-0.0859,-0.0683,0.0177,-0.3712,0.0087,-0.0003,-0.0241,0.0059,0.009,-0.0175,0.0009,-0.0015,0.0196,0.0046,0.0121,0.0023,0.0001,-0.041
{0: [21]},-0.0002,-0.0006,-0.003,-0.0015,-0.0061,-0.0555,-0.0004,0.0023,-0.0036,0.0003,-0.0077,-0.0768,-0.0014,-0.1807,-0.0043,-0.0016,-0.0079,0.0033,-0.1106,-0.0001,0.0004,-0.0067,-0.2597,-0.0532,-0.6254,-0.0009,-0.0075,0.0136,-0.0023,-0.1605,-0.0314,0.0019,-0.0618,0.0021,-0.3008,-0.0017,-0.002,-0.0028,-0.0165,-0.3903,-0.0618,0.0021,-0.3008,-0.0017,-0.002,-0.0028,-0.0165,-0.3903,-0.0107,0.0548,-0.0023,-0.0036,-0.0036,-0.0282,-0.0548,-0.0064,-0.0252,-0.0026,-0.3564,-0.001,-0.0008,-0.0095,0.037,0.017,0.1095,-0.1077,-0.0355,-0.002,-0.5656,0.0047,-0.1899,0.0097,0.0257,-0.003,-0.1913,-0.0487,-0.0197,0.0062,0.0163,-0.0399
{0: [22]},-0.0003,0.0031,-0.0,-0.0,0.0015,-0.0332,-0.0002,-0.0002,0.0181,0.0001,0.001,-0.0277,0.0002,-0.0143,0.0606,0.0006,0.0231,-0.0069,0.0063,0.0002,0.0157,-0.0074,0.086,-0.0249,0.1541,0.0005,0.0016,-0.0071,0.0005,0.0066,0.0135,-0.0005,0.0631,0.0009,0.0418,-0.0021,0.0,-0.0005,0.0079,0.3158,0.0631,0.0009,0.0418,-0.0021,0.0,-0.0005,0.0079,0.3158,0.0132,-0.0198,0.0019,-0.0387,0.0065,0.0002,0.118,0.0007,0.0484,0.0076,0.0276,0.0002,0.0007,-0.0002,0.0139,0.0684,-0.0273,-0.0324,0.0125,-0.0002,0.063,-0.0001,0.0437,0.0039,0.3052,0.0004,0.0718,-0.0126,0.0028,-0.0044,0.0868,-0.012
{0: [23]},0.0019,-0.0015,0.0034,-0.0004,-0.0002,-0.0703,-0.0001,-0.0038,0.0013,-0.0003,0.0003,0.0039,-0.0002,0.0966,0.0002,-0.0092,0.0412,0.0013,0.058,-0.0003,0.0017,0.002,0.3582,0.184,-0.3866,-0.0018,-0.001,0.0029,-0.0019,-0.0014,-0.0295,-0.0053,0.5669,-0.002,0.176,0.003,0.0006,0.0097,0.0132,-0.6153,0.5669,-0.002,0.176,0.003,0.0006,0.0097,0.0132,-0.6153,0.0002,0.4125,-0.0002,0.0535,0.0045,0.0043,0.0848,0.0052,0.1123,0.003,0.0998,0.0017,0.0021,-0.0019,0.087,0.196,0.0741,-0.5861,0.0387,0.0035,0.0732,0.0041,-0.0664,-0.0226,0.0108,-0.0025,-0.0232,0.023,-0.0213,0.016,0.0206,-0.0518
{0: [24]},-0.0001,0.0001,0.0021,0.0056,0.0023,-0.0214,0.0005,0.0052,0.0011,0.0002,-0.0004,0.0341,0.0015,0.0012,0.0001,-0.0016,-0.0108,0.0008,0.139,0.0,-0.0045,-0.0008,-0.0572,0.3159,-0.0133,0.0003,-0.0016,0.0015,-0.0013,0.0004,0.0005,-0.0015,0.104,-0.0009,0.0292,-0.001,0.0023,0.005,-0.0011,0.1333,0.104,-0.0009,0.0292,-0.001,0.0023,0.005,-0.0011,0.1333,0.0048,0.0937,0.0008,-0.0018,0.0476,0.0008,-0.005,0.009,-0.0242,-0.004,0.1624,-0.0006,0.0008,-0.0006,0.0189,-0.054,-0.0126,0.0311,0.1163,0.0007,0.0809,-0.0002,0.01,0.1612,0.0041,-0.0001,-0.0859,0.013,-0.011,0.0081,0.0009,-0.0318
{0: [25]},0.0012,0.0016,0.0002,-0.0026,-0.0012,-0.1845,0.0004,-0.0002,0.0064,-0.0,-0.0027,0.0086,-0.0008,0.0029,0.0012,-0.0005,0.0529,-0.0004,-0.0006,-0.0002,-0.015,-0.0049,0.125,0.1266,0.0781,-0.0048,-0.0006,-0.0069,-0.0017,-0.093,0.0018,-0.0004,0.2718,0.0008,-0.238,0.0021,0.0,-0.0006,0.0085,0.2113,0.2718,0.0008,-0.238,0.0021,0.0,-0.0006,0.0085,0.2113,0.0129,0.2281,0.0016,0.0573,-0.0047,-0.0068,0.0717,0.0014,0.1069,0.0043,-0.4497,-0.0074,-0.3968,-0.0017,0.0482,0.1436,0.0851,-0.1001,0.1646,-0.0085,-0.029,-0.0068,0.0156,0.0433,0.1059,-0.0004,-0.0857,-0.1652,-0.0031,-0.016,0.0197,-0.0308
{0: [26]},0.0428,0.0036,0.0012,0.1306,0.046,0.2416,0.0016,0.0014,0.0451,0.0003,0.0021,0.7516,0.0024,0.1207,0.0353,0.0091,0.0686,0.0018,0.2692,0.0009,0.0551,-0.0189,0.517,0.4999,0.035,0.0019,0.0084,0.7759,0.0008,0.0382,0.1395,-0.0019,0.6048,0.0242,0.3533,0.0202,0.001,0.0134,0.4459,0.3107,0.6048,0.0242,0.3533,0.0202,0.001,0.0134,0.4459,0.3107,0.0034,0.6553,0.0069,0.8075,-0.0021,0.0028,0.7162,0.0064,0.1275,0.0025,0.2389,0.007,0.0019,0.0043,0.0903,0.1667,0.2265,0.1349,0.3273,-0.0179,0.2573,-0.0294,0.075,0.0266,0.7693,0.4676,0.2168,0.048,0.0378,0.0032,0.3342,0.042
