,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
{0: [10]},-0.001,0.0003,0.0002,0.0184,0.0069,-0.0008,-0.0036,-0.0043,0.003,0.0012,0.001,0.0016,-0.0003,0.0024,0.0055,0.0067,0.0008,0.0003,0.0006,0.0008,0.0051,-0.0004,-0.001,0.0007,-0.0045,0.0002,0.0061,-0.0192,-0.0014,-0.0017,-0.0008,-0.0035,-0.0012,0.0024,-0.0002,0.0058,0.0007,0.0007,-0.0016,-0.001,0.0187,0.0139,0.0059,0.0013,0.0008,0.0368,0.0461,0.045,-0.0014,0.0,0.0011,-0.0008,0.0001,0.0005,-0.0,-0.0006,-0.0012,-0.0002,-0.0002,0.0009,-0.0016,-0.0004,-0.0003,-0.0008,-0.0016,-0.0015,-0.0004,0.0008,0.0001,-0.0013,0.0007,-0.0069,0.0001,-0.0008,-0.0012,-0.0003,-0.0015,-0.002,0.0,0.0002
{0: [11]},0.0016,0.0015,0.1695,0.077,0.0514,-0.0016,0.1194,0.0138,0.0078,-0.0073,0.0163,0.0023,-0.0029,0.0027,0.0006,0.0083,0.001,-0.0001,0.0062,0.455,0.0134,0.0036,0.004,0.0059,0.0271,0.0029,0.9582,0.0931,0.7047,0.0013,0.0156,0.0222,0.9327,0.0027,-0.0007,0.0225,0.0007,-0.0008,0.9679,0.0008,0.8254,-0.0489,-0.0038,0.0234,-0.0005,0.007,-0.0234,-0.0852,0.026,0.0096,-0.001,-0.0005,-0.0015,0.0016,0.0016,0.0022,0.0035,-0.0001,-0.0011,0.0229,0.0071,-0.0013,-0.0008,-0.0019,0.0351,0.0145,-0.002,0.0087,0.0004,-0.0046,0.126,0.009,-0.0002,-0.0012,-0.0012,0.003,-0.0021,-0.0,-0.0006,0.0
{0: [12]},0.0002,0.0,0.0002,-0.0068,0.0021,0.0005,0.0448,-0.0465,0.0008,-0.0044,0.002,-0.0039,0.0004,0.001,0.0102,0.0099,-0.0009,-0.0007,0.0031,0.0242,0.0005,-0.0009,-0.0007,0.0011,-0.0024,-0.0045,-0.0022,-0.0075,-0.0021,-0.0003,-0.0005,-0.0073,-0.0007,0.0036,-0.0001,-0.0006,0.0008,0.0011,-0.0019,0.0002,0.0364,-0.0496,0.0019,-0.0081,0.0004,-0.0155,-0.0416,-0.0303,0.0,-0.0002,0.0,-0.0007,-0.001,-0.0003,-0.0003,0.0022,-0.0005,0.0014,0.0005,0.0011,0.0,0.0005,0.0004,-0.0009,-0.0017,-0.0018,0.0001,0.0027,0.0007,-0.0003,-0.0023,-0.0057,0.0002,-0.0009,0.0003,0.0001,-0.0006,-0.0011,0.0004,0.0004
{0: [13]},-0.0008,-0.0009,0.001,0.0658,-0.006,0.0307,-0.0231,-0.0324,0.001,-0.014,0.0071,0.0064,-0.0009,0.0101,0.0481,0.0555,0.0,0.0007,-0.0012,-0.0698,0.0072,-0.0011,0.0024,-0.0006,-0.0012,0.0025,0.0075,0.0227,0.0011,-0.0002,-0.003,-0.0048,0.0015,0.0006,-0.0011,0.0014,-0.0019,0.0017,-0.0008,-0.0006,0.427,0.1913,0.0064,0.0724,0.0055,0.0074,0.0494,0.063,0.0,0.0025,0.0003,-0.0014,-0.001,-0.0004,0.0013,-0.0023,-0.0016,-0.0012,0.0009,-0.0001,0.0004,0.0003,-0.0001,0.0005,-0.0,-0.0013,-0.0002,-0.0021,-0.0001,-0.0036,-0.0054,-0.0101,0.0001,0.0003,0.0006,0.0004,0.0002,-0.0008,0.0001,-0.0009
{0: [14]},0.0003,-0.0,0.0004,0.0269,0.0042,-0.0008,0.0078,0.0425,0.0037,0.0234,0.0006,0.0031,-0.0006,0.0012,0.0389,-0.0053,0.0014,0.0075,-0.0001,-0.0482,-0.0002,-0.0,0.0017,-0.0019,-0.0022,0.0358,0.009,-0.0042,-0.0002,0.0022,-0.0005,0.0144,-0.0005,0.0015,0.0012,0.0067,-0.0019,0.0003,0.0027,0.0003,0.5658,0.2452,0.002,-0.0077,-0.001,0.0072,0.1286,-0.0132,0.0001,0.0012,0.0006,-0.0004,0.0008,-0.0,0.002,-0.0008,-0.0013,-0.0003,0.0008,-0.0004,0.0004,0.0005,-0.0,-0.0005,0.0031,-0.0017,-0.0007,0.0003,-0.0011,-0.0002,-0.0022,0.0138,-0.0,-0.0006,-0.0002,-0.0002,-0.0,-0.003,0.0003,0.0001
{0: [15]},0.0004,-0.0005,0.0001,0.0805,0.0004,0.0029,0.0153,-0.0429,-0.0014,-0.0005,-0.0008,-0.0038,0.0009,0.0091,0.0276,-0.0013,0.0005,0.0,0.0018,-0.0272,-0.0004,-0.0014,-0.0002,0.002,0.0015,0.0094,0.0016,0.1028,-0.0009,-0.0029,0.0034,-0.0028,-0.0009,-0.0014,0.0011,-0.0004,-0.0004,0.0006,-0.0007,0.0,0.0222,0.0753,0.0024,-0.0047,0.0015,0.0127,0.0121,-0.0542,0.0005,-0.0005,0.0002,-0.0024,0.0014,-0.0004,0.0005,-0.0005,-0.002,-0.0,0.0009,0.0001,0.0007,0.0009,-0.0006,-0.0009,-0.0005,-0.0009,0.0004,0.0007,-0.0005,0.0001,-0.0024,-0.0121,0.0001,0.0015,0.0007,-0.0003,-0.0001,0.0,-0.0,-0.0
{0: [16]},0.001,-0.0005,0.0007,0.0126,-0.0022,0.0018,0.285,0.0077,0.0057,-0.0079,0.0004,-0.0014,-0.0004,0.0002,0.0058,-0.002,-0.0005,-0.0003,0.0025,0.0132,0.0006,-0.001,0.0005,0.0008,-0.0033,0.015,0.002,0.0019,-0.0011,-0.0,-0.005,-0.005,-0.0003,-0.0026,0.001,0.0017,0.0,0.0003,0.0004,0.0001,-0.0018,0.0084,0.0165,0.0025,0.0028,0.0125,-0.0018,-0.0569,0.0003,-0.0002,0.0001,0.0015,0.0004,0.0002,0.0001,0.0003,-0.0039,-0.0009,0.001,0.0001,-0.0016,0.0,-0.0004,0.0002,0.001,-0.0002,0.0003,0.0016,0.0008,-0.0007,0.0054,-0.0103,-0.0,0.0007,0.0003,0.0001,-0.0001,-0.0036,-0.0005,-0.0003
{0: [17]},0.0001,-0.0,0.0003,-0.0076,-0.0005,-0.0004,0.0274,0.0,0.0013,-0.0078,-0.0,0.0013,-0.0001,0.0006,0.004,0.0046,-0.0,0.0007,0.0007,-0.0543,-0.0004,-0.0006,0.0001,-0.0009,-0.0014,0.0005,0.0008,-0.017,-0.001,-0.0005,-0.0006,-0.0027,0.0002,-0.0003,0.0001,0.0016,-0.0015,0.0003,-0.0004,-0.0004,-0.0092,0.0024,0.001,-0.0056,0.0009,0.0047,-0.0352,0.0052,-0.0005,0.001,-0.0001,-0.0004,-0.0004,0.0005,-0.0002,-0.0002,0.0008,-0.0,-0.0001,0.0003,0.0004,-0.0002,-0.0001,-0.0,0.0003,0.0007,-0.0002,0.001,0.0004,0.0005,0.0003,-0.0032,-0.0,0.0004,0.0003,-0.0002,-0.0,0.0012,-0.0,-0.0002
{0: [18]},-0.0001,0.0002,0.001,-0.0107,0.0043,0.0004,-0.0126,0.0411,0.001,0.0011,-0.0001,-0.0007,0.0004,0.0009,-0.0001,-0.0015,-0.0,0.0003,0.0006,-0.0112,-0.0003,-0.0,0.0,-0.0007,-0.0017,0.0029,0.0019,-0.0008,-0.0006,-0.0003,-0.0014,0.0098,0.0001,-0.0005,0.0009,-0.0021,-0.0001,0.0001,-0.0007,-0.0,0.0316,-0.0159,-0.0002,0.002,-0.0003,-0.0159,-0.0377,0.0338,0.0003,-0.0004,-0.0001,0.0007,-0.0008,0.0003,0.0006,-0.0006,-0.0003,0.0002,-0.0003,-0.0005,-0.0007,-0.0006,-0.0003,-0.0004,0.0003,0.0016,-0.0002,-0.0006,-0.0012,-0.0006,0.0016,-0.0013,0.0,-0.0011,-0.0001,-0.0,0.0002,-0.0011,0.0,0.0001
{0: [19]},-0.0,-0.0007,-0.0005,-0.0029,0.0,-0.0002,0.0181,-0.0905,-0.0006,0.0007,-0.0018,-0.0016,-0.0003,-0.0005,0.003,-0.0016,-0.0004,-0.0003,0.0004,0.0209,0.0,-0.0005,-0.0004,-0.0015,-0.0008,-0.0049,0.0001,0.0142,-0.0006,-0.0003,-0.0002,-0.0059,-0.0001,-0.0005,-0.0005,-0.0014,0.0023,0.0006,-0.0011,-0.0006,0.0173,-0.0718,-0.0004,0.0186,-0.0005,0.0503,0.0168,-0.0353,-0.0004,-0.002,0.0005,-0.002,0.0,0.0006,-0.0008,-0.0009,-0.0008,-0.0017,-0.0001,0.0,0.0004,-0.0005,-0.0001,-0.0013,-0.0014,-0.001,-0.0005,-0.0017,0.0002,-0.0013,-0.0012,-0.0038,0.0001,-0.0004,-0.0009,-0.0001,-0.0001,-0.002,-0.0,0.0006
