,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
{0: [10]},0.0005,0.0005,0.0003,-0.0006,-0.0004,-0.0,-0.0002,-0.0001,0.0007,0.0007,0.0002,0.0001,-0.0005,0.0005,-0.0001,-0.0002,0.0006,0.0005,-0.0003,0.0002,-0.0004,0.0002,-0.0005,0.0001,0.0004,0.0003,-0.0001,0.0004,0.0471,0.0002,-0.0009,-0.0001,0.0002,0.9676,-0.0001,-0.0006,0.0525,-0.0001,0.0001,-0.0001,0.0004,0.9531,-0.0005,-0.0001,-0.0001,-0.0004,-0.0028,0.0,0.9557,0.013,-0.0009,-0.0001,0.0013,0.9349,-0.0077,-0.0028,0.1626,0.1847,0.0001,0.0004,-0.003,0.9359,0.0202,-0.001,0.0158,0.364,-0.0004,0.0122,0.941,0.9273,0.9617,0.9001,-0.0004,0.0006,0.0006,0.0004,-0.0003,0.0001,0.0008,-0.0002
{0: [11]},0.0003,0.0,0.0004,-0.0008,0.0005,-0.0001,-0.0006,-0.0007,0.0008,0.0002,0.0005,0.0007,0.7268,0.0002,0.0009,0.0001,0.001,0.0,0.001,0.0006,0.0007,-0.0,-0.0,-0.0002,0.0005,-0.0001,0.0005,0.0004,0.9303,0.0006,-0.0003,-0.0003,0.0006,-0.0006,0.0003,-0.0007,0.0253,0.0001,0.0002,-0.0001,0.0014,0.0014,-0.0,-0.0013,0.0077,0.0001,0.0,-0.0004,0.0435,0.0006,-0.0013,-0.0008,0.0012,-0.0,-0.0013,-0.0019,0.0071,-0.0018,-0.0001,0.0001,-0.0011,0.7638,0.0002,-0.0009,-0.0176,0.0007,-0.0,-0.0018,0.6206,-0.0001,0.0024,-0.0008,0.0012,0.0004,0.0011,0.0005,0.0002,-0.0,0.0013,-0.0005
{0: [12]},-0.0001,0.0004,0.0001,-0.0001,0.0003,-0.0,0.0002,0.0001,0.001,0.0005,0.0002,0.0002,0.0,0.0,-0.0003,-0.0001,-0.0001,0.0002,0.0001,0.0002,-0.0,-0.0001,0.0001,-0.0,-0.0001,0.0006,0.0003,-0.0,-0.0004,-0.0001,0.0002,0.0,0.0001,0.0002,0.0001,0.0,0.0001,0.0005,-0.0003,0.0003,-0.0002,-0.0004,0.0001,-0.0003,0.0003,0.0001,-0.0008,-0.0002,0.9458,0.0004,-0.0019,-0.0004,-0.0003,0.0001,-0.0034,-0.0006,0.808,0.0007,-0.001,0.0015,-0.0012,-0.003,0.0002,0.0009,0.016,0.0003,-0.0001,0.0105,0.9391,-0.0013,0.0022,0.0004,-0.0001,0.0005,0.0002,0.0006,0.0002,0.0,0.0001,0.0006
{0: [13]},0.0003,-0.0,-0.0003,0.0004,-0.0002,-0.0002,0.0002,0.0,-0.0,0.0001,-0.0005,-0.0001,-0.0001,-0.0002,-0.0,-0.0006,-0.0002,-0.0002,-0.0009,0.0,0.0001,-0.0001,0.0002,-0.0001,0.0004,0.0006,-0.0002,0.0003,0.0004,0.0,0.0009,-0.0,-0.0004,-0.0,-0.0005,-0.0005,0.0001,0.0004,-0.0001,-0.0003,-0.0,0.0002,-0.0003,0.0005,0.0001,-0.0002,-0.0003,0.0003,0.0527,-0.0001,-0.0006,-0.0002,0.0003,-0.0001,-0.0081,-0.0002,0.138,-0.0008,-0.0002,-0.0003,-0.0002,0.0363,0.0003,-0.0001,0.011,-0.0,-0.0002,-0.0301,0.8116,-0.0006,0.9499,-0.0007,0.0003,0.0006,0.0001,-0.0001,0.0005,-0.0002,0.0003,0.0012
{0: [14]},-0.0003,-0.0003,0.0,-0.0001,0.0,0.0001,-0.0001,0.0002,0.0001,-0.0008,-0.0,-0.0002,0.0002,0.0,0.0003,0.0001,0.0,0.0001,-0.0005,0.0,-0.0,-0.0,-0.0,-0.0001,0.0005,0.0004,-0.0008,0.0,-0.0001,0.0001,-0.0001,-0.0002,-0.0001,-0.0005,-0.0005,-0.0006,0.0002,-0.0,-0.0,0.0002,0.0002,0.9553,-0.0006,-0.0004,0.0005,0.0002,0.0001,-0.0005,0.0021,-0.0003,0.0001,-0.0004,0.0001,0.001,-0.0012,-0.0,-0.0054,-0.0013,-0.0003,0.0,-0.0011,0.0481,0.0003,0.0006,0.0034,0.1558,-0.0008,-0.0239,-0.0125,-0.0002,0.0019,0.0008,0.0004,0.0004,0.0002,-0.0001,0.0001,0.0,0.0003,-0.0003
{0: [15]},0.0002,0.0003,-0.0003,0.0001,-0.0004,-0.0001,0.0002,-0.0003,0.0002,-0.0004,0.0001,0.0,0.0012,0.0002,-0.0004,-0.0004,0.0003,0.0,-0.0003,-0.0,0.0,0.0,-0.0005,-0.0003,0.0002,0.001,-0.0001,-0.0001,0.0006,0.0007,-0.0001,-0.0005,0.0003,0.0005,-0.0011,-0.0003,-0.0003,0.002,-0.0,0.0003,0.0002,0.0178,0.0005,0.0001,0.0001,-0.0002,0.0,-0.0001,0.1336,0.0009,-0.0015,0.0004,0.0001,0.3027,-0.001,0.0,0.0488,0.0069,0.0008,-0.0,-0.0015,0.9344,-0.0004,-0.0012,0.0088,0.019,0.0003,-0.0015,0.0172,0.9285,0.0002,-0.0,0.0011,0.0006,0.0007,0.0001,0.0002,0.0005,0.0,-0.0001
{0: [16]},0.0004,0.0007,-0.0001,-0.0003,-0.0,0.0,-0.0006,0.0001,0.0003,0.0002,0.0004,0.0001,0.0,0.0002,0.0006,0.0001,-0.0,0.0003,-0.0001,0.0,0.0,0.0001,-0.0003,-0.0003,-0.0001,0.0022,0.0006,0.0006,0.0006,0.0005,-0.0012,-0.0007,-0.0005,0.9666,0.0008,-0.0002,0.0002,0.0006,-0.0001,-0.0001,0.0001,0.957,0.0001,0.0006,0.0,-0.0011,-0.0004,-0.001,-0.0061,0.8522,-0.0,-0.0003,0.0004,0.36,-0.0028,-0.0007,-0.0059,0.9097,-0.0002,0.0003,-0.0024,0.9465,0.0001,-0.0014,-0.0055,0.9119,-0.0006,-0.3534,0.1084,-0.001,0.0086,-0.0004,-0.0004,0.0004,0.0018,0.0004,0.0001,-0.0001,0.0023,0.0001
{0: [17]},0.0,0.0,0.0003,-0.0001,-0.0002,0.0001,0.0001,0.0002,0.0,0.0005,0.0002,0.0002,0.0001,0.0002,0.0003,0.0001,0.0,0.0001,0.0005,0.0,-0.0001,0.0001,-0.0002,0.0001,0.9533,0.0011,0.0009,0.0002,0.0001,0.0001,-0.0005,0.0002,0.015,0.9655,0.0014,0.0,-0.0003,0.0005,0.051,0.0005,0.9589,0.9491,0.0001,-0.0,-0.0006,0.0001,-0.0031,0.0011,0.9599,0.8425,-0.0014,-0.0003,0.0038,0.0086,0.9563,-0.0002,0.9225,0.9404,-0.0011,-0.0,-0.0017,0.9457,0.9507,0.0007,0.017,0.9652,-0.0006,0.0056,0.9349,0.9623,0.9607,0.0003,0.9681,0.0006,0.0004,0.0006,-0.0001,-0.0002,0.0026,0.0013
{0: [18]},0.0005,-0.0002,0.0012,0.0002,-0.0001,0.0002,0.0008,-0.0002,0.0009,0.0005,0.0001,-0.0002,0.0005,0.0007,0.0007,-0.0004,0.0017,-0.0002,0.003,-0.0001,0.0005,0.0006,0.0009,-0.0002,0.9555,0.0049,0.9657,0.0002,0.9278,0.0009,0.0157,-0.0005,0.0003,0.9642,0.0026,-0.0006,0.0002,0.0024,0.9457,-0.0003,-0.0001,0.0205,0.9454,-0.0002,0.0044,0.0001,0.9412,0.0011,0.0112,0.001,-0.0019,-0.0002,0.0483,-0.0001,-0.0077,0.0007,0.0321,-0.0004,0.0002,0.0,0.0006,-0.0021,0.4956,-0.0026,0.0036,0.0017,0.0739,-0.1053,0.6399,-0.0003,0.9353,0.0006,0.0003,-0.0003,0.0049,0.0001,-0.0001,0.0007,0.0007,0.0005
{0: [19]},0.0004,0.0002,0.0003,-0.0009,0.0001,0.0001,-0.0009,-0.0001,0.0004,-0.0003,-0.0001,0.0,0.0008,0.0004,-0.0002,-0.0,0.0,-0.0,-0.0001,0.0002,0.0001,0.0002,-0.0004,0.0001,0.0005,0.0001,0.0003,0.0002,0.0442,0.0003,-0.0011,0.0001,0.0002,-0.0008,0.0003,-0.0005,0.0008,0.0005,-0.0002,0.0,0.0001,-0.0015,0.0002,-0.0011,0.0005,-0.0002,-0.0016,-0.0006,0.53,0.0004,0.0001,-0.0005,0.0004,-0.0002,-0.0035,-0.0032,0.212,0.0013,0.0006,-0.0002,-0.0025,-0.0026,0.9011,-0.0027,0.0126,0.8778,-0.0007,0.0081,0.8959,0.0049,0.9609,-0.0001,-0.0001,0.0002,0.0005,0.0002,0.0004,0.0001,-0.0003,-0.0002
