,xenc,layer0,layer1,layer2
test acc,0.48826291079812206,0.7136150234741784,0.7136150234741784,0.7018779342723005
weights,"[[-0.4561140239238739, -0.2737950384616852, 0.24233156442642212, 0.8398535847663879, -0.050471335649490356, 0.28285732865333557, -0.1680283099412918, -0.2013195902109146, 0.08949479460716248, 0.12824681401252747, 0.6361395716667175, 0.4457295835018158, 0.10654954612255096, -0.9825939536094666, 0.14289194345474243, -0.3634909987449646, 0.2837899625301361, 0.3062797486782074, -0.3564409613609314, 0.12373271584510803, -0.039705730974674225, 0.04709345102310181, 0.1256495714187622, 0.18422023952007294, 0.25994566082954407, 0.5117026567459106, -0.28936511278152466, -1.2180849313735962, 0.15273597836494446, 1.0005860328674316, -0.037543777376413345, -0.043771032243967056], [0.24250343441963196, 0.23274283111095428, -0.01186687033623457, -0.7877217531204224, 0.05788758024573326, -0.3992484509944916, 0.12291848659515381, 0.16562332212924957, -0.08458910137414932, 0.02473219856619835, -0.833095133304596, -0.5898271203041077, -0.26383867859840393, 1.1890970468521118, 0.12060458958148956, 0.19376347959041595, -0.08312910795211792, -0.4035279452800751, 0.4487696886062622, 0.057903848588466644, 0.17917008697986603, -0.12333560734987259, -0.14017249643802643, -0.14444053173065186, -0.4105713665485382, -0.7354101538658142, 0.11333996802568436, 1.0289911031723022, -0.05914899334311485, -1.0761642456054688, -0.10371286422014236, 0.23641081154346466]]","[[-0.28877031803131104, 0.17289477586746216, -0.09659692645072937, 0.14238321781158447, -0.6511169672012329, 0.14779751002788544, -0.18851611018180847, -0.18241961300373077, -0.5602601766586304, -0.23141509294509888, 0.28505584597587585, 0.20192396640777588, 0.08080670982599258, 0.1528579294681549, 0.06547278165817261, 0.6899080872535706, 0.07582972943782806, -0.025399604812264442, -0.042743049561977386, 0.32060423493385315, -0.6707267761230469, -0.27482613921165466, 0.06306248903274536, -0.46466976404190063, -0.07402407377958298, 0.3571183979511261, -0.14045456051826477, -0.3206910192966461, -0.04837079346179962, 0.24758531153202057, -0.05272448807954788, -0.5708149671554565], [0.1046803817152977, -0.4792725443840027, 0.022738803178071976, -0.1459643393754959, 0.6418006420135498, -0.11822851002216339, 0.04980774223804474, 0.05176685377955437, 0.5017709732055664, 0.2261316180229187, -0.03554951027035713, -0.12656043469905853, -0.430491179227829, -0.11349960416555405, 0.21496446430683136, -0.9491294622421265, -0.165166437625885, -0.06650428473949432, 0.19546620547771454, -0.08181323111057281, 0.3846845030784607, 0.30116093158721924, -0.16190177202224731, 0.3585958182811737, 0.05391424894332886, -0.25267720222473145, 0.09744228422641754, 0.4588899314403534, -0.04125773906707764, -0.26926180720329285, 0.00900211650878191, 0.4755077064037323]]","[[0.5740088820457458, 0.16030865907669067, -0.444023072719574, 0.13434697687625885, -0.6555017232894897, 0.1562885046005249, 0.10516902059316635, -0.03952537104487419, -0.039017993956804276, 0.3426791727542877, -0.08758579194545746, 0.47846847772598267, 0.1317516565322876, 0.49134334921836853, 0.36494264006614685, -0.023151198402047157, 0.5236127972602844, -0.1386687308549881, 0.05194646120071411, -0.037856169044971466, 0.8519612550735474, 0.07882249355316162, -0.3035445809364319, -0.03370961174368858, -0.34223267436027527, -0.2625446617603302, 0.06150035932660103, -0.14334338903427124, 0.20068545639514923, 0.05629739910364151, 0.04513833671808243, 0.04054824635386467], [-0.7536329030990601, 0.03426099568605423, 0.2900523245334625, -0.27412042021751404, 0.8213223218917847, -0.039498474448919296, -0.07396265864372253, 0.007603324484080076, 0.12115921080112457, -0.371082067489624, 0.10606585443019867, -0.40563857555389404, -0.022011693567037582, -0.20736615359783173, -0.4923480153083801, 0.03953859955072403, -0.5892580151557922, 0.03457813709974289, 0.09870000183582306, -0.08026937395334244, -0.6562536358833313, -0.03685763478279114, -0.041271064430475235, 0.1417744904756546, 0.08265262842178345, 0.339447945356369, 0.03911300748586655, 0.1031135693192482, -0.12769384682178497, -0.2327386736869812, -0.08042275905609131, 0.06680058687925339]]","[[0.02114565297961235, 0.06871498376131058, 0.04318005591630936, -0.27794045209884644, 0.07568415254354477, 0.004858637694269419, 0.08967852592468262, -0.4365106225013733, 0.3591471016407013, -0.03270364925265312, -0.12150498479604721, -0.42925986647605896, -0.10168738663196564, -0.12173045426607132, -0.08802622556686401, -0.03148447349667549, 0.07925572246313095, -1.2110416889190674, 0.22923707962036133, -0.07825637608766556, 0.02478501759469509, 0.019773710519075394, 0.2354145646095276, 0.41114237904548645, 0.020839154720306396, 0.001107503310777247, 0.12799552083015442, 0.13728636503219604, -0.7158539295196533, 0.16345520317554474, 0.4482867121696472, 1.3448201417922974], [0.10122912377119064, -0.020063364878296852, 0.07405059039592743, -0.02213113009929657, -0.2943499684333801, 0.23622725903987885, 0.011649160645902157, 0.7102019190788269, -0.22596099972724915, 0.146968275308609, 0.20119506120681763, 0.4826997220516205, 0.1882990598678589, 0.172705739736557, -0.14121824502944946, 0.10280028730630875, -0.18198613822460175, 1.3441590070724487, -0.3133382201194763, -0.2316509336233139, -0.08415456861257553, -0.006135772448033094, -0.006829854566603899, -0.2443825900554657, -0.10450515151023865, -0.11659303307533264, 0.017430011183023453, -0.2297765165567398, 0.3759741187095642, 0.0979960635304451, -0.3641892075538635, -1.270294189453125]]"
