,0,1,2
0,0.3407809142923334,0.5876818490846639,0.5275637329938923
1,0.5865765095072529,0.7399430077749747,0.6723462512206704
2,0.674690461111711,0.8006814042467483,0.7356717291703723
3,0.7086991773957219,0.8286052886511578,0.752882620446143
4,0.7383084779939161,0.8573324587629543,0.7836573134146012
5,0.7708125247963001,0.8717369550651315,0.7929173984424903
6,0.7734595283179111,0.8763439361796082,0.8007271799024313
7,0.783943320909629,0.8864116750382804,0.8059425514223904
8,0.7960628818855806,0.8937053763404182,0.8159949557824017
9,0.7982652903231708,0.8957265440796162,0.8139033935475729
10,0.8012875182706536,0.9008402250260061,0.8209950968835348
11,0.8063075496820259,0.9061229202153953,0.8245211954138076
12,0.8078528148930195,0.9034203846558166,0.8202240660169686
13,0.8139325707153064,0.9094582090844865,0.8269494537161184
14,0.8165388376237719,0.9124718806593812,0.829615868053394
15,0.8147030938402162,0.9097068122904635,0.8234564919729197
16,0.8196514515266113,0.91556340710422,0.8315170417776045
17,0.8217950392722662,0.9148552840941067,0.8293061069187496
18,0.8179782847453707,0.9134125253723797,0.8279291793323422
19,0.8251788242274892,0.916336790551409,0.8355860844008945
20,0.826247682422228,0.9197366672730755,0.8321535960006808
21,0.8285812950143935,0.917246071134237,0.8353610793775074
22,0.8317775125800921,0.9207453635671004,0.8445459350573301
23,0.8371957207153049,0.920578707028204,0.8416550749603133
24,0.8370688486824623,0.9188724631456562,0.8375928408517239
25,0.8341678548355899,0.9212359072585197,0.842626789080247
26,0.8389202205440223,0.9244588512361953,0.8412421814109806
27,0.8360794285694121,0.9222217847904741,0.8411291667064325
28,0.8387388213623708,0.9280643753885942,0.84612418337606
29,0.843189017676105,0.9275228260189626,0.8456107451191042
30,0.8398417899812456,0.9245595250815744,0.8396749748096667
31,0.8430314485121942,0.9257506003397269,0.8475897634932887
32,0.8458493760702821,0.9291249183665605,0.8471296900881023
33,0.8472903491555587,0.9295782618317303,0.8481318912053579
34,0.8483099154443895,0.9316475642142109,0.8514074886121857
35,0.8493960534546274,0.9330324958912021,0.8544561028766133
36,0.852304385096097,0.9316984198255922,0.8535286889868184
37,0.8497866131072281,0.9317040214824905,0.859304407127782
38,0.8594028052318438,0.9344207096676633,0.8605676032086451
39,0.8535671789205928,0.9306293227261027,0.8575434516550344
40,0.8562575568717019,0.9334169592862313,0.8568348386335112
41,0.859831562624893,0.9352235556266952,0.8598097284886801
42,0.8572885508320488,0.9337906610884222,0.8547246495394316
43,0.8581021440175056,0.9341620479442916,0.8610693432818095
44,0.8627940496950061,0.938763548703166,0.8630261643749655
45,0.8555502288249018,0.9331846410429602,0.8657717970038226
46,0.8599609159732694,0.9389187800088696,0.8648131605332277
47,0.8648755487044822,0.938805833830643,0.8654941676327188
48,0.859089253095498,0.9373356147318116,0.8651691078507965
49,0.8609096508421755,0.9389002294666793,0.8711364698974806
50,0.8681774064396253,0.9406830139905424,0.8689888834432374
51,0.8632982863119893,0.9390587214112909,0.8678122785552689
52,0.8612785104527106,0.9384602097153276,0.8695594831336897
53,0.8670108839832549,0.9417059394157239,0.8691485515448292
54,0.8640327509076361,0.940415746094694,0.8689490269535896
55,0.8640871473254391,0.9420412484751485,0.8693408886170997
56,0.869636032274264,0.94459347697222,0.8677342741084184
