,0,1,2
0,0.21935479928687993,0.25399651166578485,0.35604345586217223
1,0.3718038377004367,0.47327388721383234,0.4941245316349986
2,0.47370558775133553,0.5589376721202512,0.5316610699916487
3,0.4737281397229615,0.5832431271273162,0.5355416766217839
4,0.5113945926519557,0.6006436424212973,0.5645268177932105
5,0.5432851747238364,0.6181371736106969,0.5696746962705804
6,0.5409626195836944,0.6248757050569039,0.5635038400026325
7,0.5474015440403472,0.6349176449452978,0.5702156003950262
8,0.5540306411117836,0.6397251452650853,0.5722824316959956
9,0.5571558514911079,0.6420744311420932,0.5721380957702275
10,0.5603191184389555,0.6486300591012926,0.5843142435895794
11,0.5651002834414961,0.6546362527097923,0.583824288566497
12,0.5637608564729919,0.646183411667082,0.5770876194708991
13,0.5652351492035459,0.6520016155774222,0.591756464488406
14,0.5713100742956239,0.6553170787082823,0.591580182367261
15,0.5645338992639727,0.6506749702797454,0.5893492003782697
16,0.5749396372518114,0.6541970115033049,0.5959837674735312
17,0.5755581127348659,0.6613689275150845,0.5908856178771096
18,0.5731006956307166,0.6543624304294567,0.5796382483244031
19,0.579091666219897,0.6623024776089308,0.596452532503269
20,0.5817634187593627,0.6636839419578737,0.5976958520667012
21,0.5810530185452056,0.6651258931803916,0.5859971033294891
22,0.5845395475290701,0.6657561396946103,0.59236565306967
23,0.5840206246942132,0.6631273100436305,0.5938431260900641
24,0.5828766064897837,0.6599805961906564,0.5848922275350031
25,0.5861902106069452,0.6665173543396503,0.597584491580066
26,0.5865223276806009,0.6687832669630924,0.6021958362018642
27,0.5822575851970718,0.6596830995615388,0.5925888242861667
28,0.5844344438305461,0.6644340359147374,0.601080327443654
29,0.5842485911163953,0.6696464415092509,0.6028716881363422
30,0.5840068224814254,0.6674122435999935,0.5934353476962237
31,0.590056707670224,0.6704538782829368,0.6055779233762867
32,0.5907107070418788,0.6756832429500242,0.6055788496031203
33,0.590346281818657,0.6666944083179307,0.598370318270492
34,0.5911690922803272,0.6739129873021373,0.606694537479988
35,0.5919989191980438,0.6806158538571622,0.6092428257955084
36,0.5917044751194592,0.6684696647145709,0.5959001487001041
37,0.5978832507999102,0.6702659185684784,0.6091097113347403
38,0.6028470384402037,0.6763571919173293,0.6128873286429886
39,0.6008112425867517,0.6721209519494118,0.5988112389674829
40,0.6041266347833958,0.6791709062223965,0.6053018202824424
41,0.6038875186467194,0.6799763947993143,0.608710081853561
42,0.6041376366842475,0.672315786258589,0.6018831589528721
43,0.6050587451863296,0.6738136983765399,0.6077329787973244
44,0.609727575859066,0.6845418236119294,0.6106879009919205
45,0.6089939762053753,0.6791482172380399,0.6037505226833337
46,0.6056288024425527,0.6860820049459011,0.6130018489362802
47,0.6108114011726109,0.6883694493182114,0.6124035729518973
48,0.6107100990559815,0.6826811428562639,0.6027582952779404
49,0.6157580689232455,0.6844444543721535,0.6144987341674712
50,0.6091487154159254,0.6862882830162678,0.6149935003407877
51,0.6080508214836573,0.6787442494595868,0.6126109096071326
52,0.6104410311116988,0.6834641301453992,0.6193102196765089
53,0.6115388821636384,0.6933227059266969,0.6140402144637189
54,0.6137780366766106,0.6861732952187923,0.6099702537068008
55,0.6180608108658251,0.6930095716916471,0.6189228640471794
56,0.6203112349204761,0.6937533174113529,0.6171316805676961
