,0,1,2
0,0.2580415027465801,0.3625866519258902,0.37972515099477555
1,0.43118944330786724,0.5255606963133201,0.500447111237301
2,0.49529041989307315,0.5812860185006712,0.5681910733883757
3,0.5278852408390783,0.6146771875036028,0.5948458880517714
4,0.5534703200601864,0.6429554688711094,0.6207716679628331
5,0.57223648909082,0.6654611106920146,0.6431199256481691
6,0.5772565836671144,0.6708493993309514,0.6397549517366359
7,0.5922452705375387,0.6886031586969599,0.6619746966784521
8,0.6039343794515845,0.6999577562752519,0.6744986777726426
9,0.5931484467541287,0.694372677944342,0.6608148611662482
10,0.610279585426865,0.7041577587432268,0.6799654077708949
11,0.6174632083448324,0.7116291709432735,0.6871352940440516
12,0.6073633620148556,0.7100423234376382,0.6719851430081498
13,0.6211520134387564,0.719157391505592,0.6841331713672851
14,0.626489963658555,0.7223866886265646,0.6952036592986903
15,0.6128593209892628,0.7183144667838097,0.6812748292402959
16,0.6266081548108203,0.7261539836513575,0.6922451789652041
17,0.6307440294646951,0.7264648841442336,0.6964544520762744
18,0.6160340136811556,0.7194410836546604,0.6807436925889174
19,0.6324999604248581,0.7274827087362931,0.6970420948039409
20,0.6339636032545045,0.732048737093031,0.7020344437425297
21,0.6222216513190565,0.7245969964421165,0.6856646436756076
22,0.6360747964306361,0.7284806401296712,0.7003069794411725
23,0.6388754177845603,0.7353231759892884,0.7079099040697573
24,0.6261387282525527,0.7267789433718056,0.6944798284436965
25,0.6382714885656848,0.7370362936157424,0.7037310265005386
26,0.6380234744121672,0.7391562748218129,0.7112719383422197
27,0.6260612391700083,0.7295601375278369,0.6941322415027357
28,0.6417955436071446,0.7358268148683242,0.7112026660384392
29,0.6396102705944599,0.7393269510959748,0.7130245148128015
30,0.6274509453098351,0.7294051091444325,0.6946593499418136
31,0.6410502759121305,0.7367228488116769,0.709108174732107
32,0.6468109889849158,0.7405077092646506,0.7150744025374962
33,0.6332084681202678,0.7320704491448413,0.6933040326181277
34,0.6459203460436816,0.7389162365727282,0.7117600338361583
35,0.644808316018824,0.7426539847167549,0.7178944229022235
36,0.6304956432263735,0.7334935197361068,0.7004423948090239
37,0.6429289361541025,0.7396816820659545,0.7165824487546909
38,0.6470655009323742,0.7454294196789192,0.7198747739999011
39,0.6346738855202937,0.7344307431167265,0.7018972184288623
40,0.6472437182278552,0.7388089390857879,0.7201589455428071
41,0.6467529988272379,0.7433788175263667,0.7268909517734378
42,0.6330914035423201,0.7359777731328503,0.7036910797208373
43,0.6461458130110294,0.7412536231700615,0.7182729857654685
44,0.6461326704070143,0.745335876600399,0.7224746862028157
45,0.6326182992112062,0.735065605338048,0.7039361713209413
46,0.642359123607507,0.7452582768446558,0.7194731918905176
47,0.6474622216960674,0.7476242032712666,0.7231246331653236
48,0.6311711426851523,0.738383125223817,0.6996103944426155
49,0.642279256424192,0.7458467657956779,0.7149278712950411
50,0.6441866257965585,0.746882224956466,0.7195397588690056
51,0.63092967146981,0.7374848727419411,0.7013422612518716
52,0.6422188222829063,0.7447339833215024,0.7173084785117838
53,0.6445106714643252,0.7509024258233954,0.7241296685145295
54,0.6235709915823907,0.7384333335112706,0.6991988438116177
55,0.6434698534844296,0.748865266134209,0.7160742528150497
56,0.6416809382471916,0.7512243640989097,0.7244232414315228
